"id","content"
"114","Class GUILogin Date: 18/09/2003 Version: 0 01 000 Description Make the mask that guides the patient the inclusion of the code of hospital card and PIN Attributes Name Access Description Private btnAnnulla button used to return implemented by the mask GUISfondo Private btnCancella button used to delete the last digit typed on panelKeys Private btnEsegui button used to confirm data Private panelDisplay Panel used to see codes inserted through the panelKeys Private panelKeys panel containing the keypad Numerical be used to insert the code of his hospital card 和你的密码 方法 签名showLoginError（）公共访问 Description Show an error message when in the process of validation of the patient not be successful Signature show () Public Access Description View mask Signature login () Public Access Description Manages the event generated by the patient when Hospital after inserting the card and PIN starts validation procedure Signature logout () Public Access Description Manages the event generated by the patient when abandons the system "
"115","Class GUIPrincipale Date: 18/09/2003 Version: 0 01 000 Description Make the main form of Easy Clinic2003 Box Tower This form is task of guiding the patient in the choice of information to be displayed Attributes Name Access Description Private btnAnagrafica button used to access the Personal Details section Private btnCartellaClin button used to access the ica部分文件夹诊所 Private btnPrenotazioni button used to access the Reservations section Private btnUscita button used to leave application Methods Signature show () Public Access Description View mask 签名abilitaAccesso（）公共访问 Description Manages the event generated when the procedure validation ends with the success Patient is then enabled Signature cartellaClinica () Public Access Description Manages the event generated when the patient obtained access click Folder Clinic to access your folder Clinic Signature datiPaziente () Public Access Description Manages the event generated when the patient obtained access click the button Data Details to view its data 细节 Signature reservations () Public Access Description Manages the event generated when the patient obtained access click the button Reservations to see reservations which set "
"116","Class GUIAnagrafica Date: 18/09/2003 Version: 0 01 000 Description Make the mask used to show detail the anagrafica data of Patient Attributes Name Access Description Private btnRitorna button used to return to mask GUIPrincipale Private panelDati panel containing all the data aagrafica on the Patient Methods Signature visualizzaAnagrafica () Public Access Description Manages viewing anagrafica data Master Patient 签名getAnagrafica（）公共访问 It gets the description of anagrafica patient data that log on "
"117","Class GUIPrenotazioni Date: 18/09/2003 Version: 0 01 000 Description Make the mask used for reservation of display 由患者 Attributes Name Access Description Private btnRitorna button used to return to mask GUIPrincipale Private gridElenco Grid in which Only the reservations meet the search criteria set by the Patient Private listaAppuntament list containing all reservation made by Patient Private panelParametri panel containing all objects giving the possibility to Patient to set the parameters for research 预订：开始日期 search and filtering type visit Methods Signature visualizzaPrenotazioni () Public Access Description Filter and displays reservations in listaAppuntamenti based on the criteria chosen by Patient and displays the results in gridElenco Signature getPrenotazioni () Public Access Description Get the list of reservation by Patient "
"118","Class GUICartellaClinica Date: 18/09/2003 Version: 0 01 000 Description Make the mask used for viewing the clinic folder of Patient Attributes Name Access Description Private btnDettagli button used to display the details of the visit selected Private btnRitorna button that allows you to return the main form GUIPrincipale Private panelDatiAnagraf panel containing the anagrafica data ici Patient Private panelElencoVisit panel containing a grid in 和什么出现访问 that the patient claimed 方法 Signature visualizzaDatiPaziente () Public Access See description at the top of mask the anagrafica data of patient Signature visualizzaElencoVisite () Public Access Description View Grille (panelDatiAnagrafici) containing the visits paid by Patient Signature getCartellaClinica () Public Access Get the description of clinic folder of patient Signature dettagliVisita () Public Access Description Manages the event generated by the patient when Decides to view the details of a visit clicking on the button in the details mask implemented by GUICartellaClinica "
"119","Class GUIVisita Date: 18/09/2003 Version: 0 01 000 Description Make the mask on visits offers the opportunity to view patient 访问的详细数据 Attributes Name Access Description Private btnNext button used to see the subsequent examination of the Visit concerned Private btnPrev button used to see The previous examination of the 有关的访问 Private btnRitorna button used to return to the form of clinic folder (GUICartellaClinica) Private panelDatiEsami panel containing data on a review carried out by Patient Private panelDatiVisita panel containing all data for a visit Methods Signature create () Public Access Description Manufacturer of Class Signature destroy () Public Access Destroyer description of the class Signature getDettagliVisita () Public Access Description Get the details of a visit "
"120","Class GUILogin Date: 16/09/2003 Version: 0 01 000 Description Make the mask that guides Operator during the validation 属性 Name Access Description Private btnAnnulla button used to end the implementation of Easy Clinic 2003 Operator Private btnEsegui button used to confirm data Private panelDati panel containing the boxes text where the operator enters the login Methods Signature showLoginError () Public Access Description Show an error message if in the process of validation is not successful Signature login () Public Access Description Manages the event generated when the patient start the process of validation Signature logout () Public Access Description Manages the event when the operator leaves the system "
"121","Class GUIPrincipale Date: 18/09/2003 Version: 0 01 000 Description Make the main form of Easy Clinic2003 Box Tower This form is task of guiding the patient in the choice of information to be displayed Attributes 名称访问说明 Private btnAnagrafica button used to access the Anagrafica section Private btnCartellaClin button used to access the ica section Folder Clinic Private btnPrenotazioni button used to access the Reservations section Private btnUscita button used to leave application Methods Name show () Public Access Description View mask Signature abilitaAccesso () Public Access Description Manages the event generated when the procedure validation goes well Signature laboratories () Public Access Description Manages the event generated when the Operator access to the section devoted to the laboratories Signature management () Public Access 说明管理操作员生成的事件 access to the section on the management of the outpatient Signature doctors () Public Access Description Manages the event generated when the Operator access to the section on management data on doctors who are outpatient Signature primaVisita () Public Access Description Manages the event generated when the Operator start the procedure of reservation a first 访问 Signature Tours () Public Access Description Manages the event generated when the Operator access to the section on management visits Signature Reservations () Public Access Description Manages the event generated when the Operator 预订访问该部分有一个 report them "
"122","Class GUIAnagrafica Date: 16/09/2003 Version: 0 01 000 Description abstract class used to define GUIAnagraficaLaboratorio of classes and GUIAnagraficaMadico Attributes Name Access Description Private btnElimina button that allows you to start 删除程序 the anagrafica of a laboratory or a doctor Private btnModifica button that allows you to start procedure for changing th anagrafica a laboratory or doctor 私人btnNovo按钮，允许您启动 procedure for input a laboratory or doctor Private panelDati panel containing all the data concerning their age in examination Methods Signature notificaSuccesso () Public Access Description Displays a message to notify the success of the operation carried out by operator "
"123","Class GUIAnagraficaLaboratorio Date: 16/09/2003 Version: 0 01 000 Description Make the mask on the management the anagrafica of laboratories Attributes Name Access Description Private gridElencoLaborat list containing the information gold key laboratories registered within S I O Methods Signature visualizzaDatiLaboratorio () Public Access Description View details of the laboratory selected in the panelDati Signature visualizzaElencoLaboratori () Public Access 说明查看已注册实验室的列表 in the S I O 签名gestione Anagrafica（）公共访问 It description of the retrieval of all information necessary for the organization of the mask implemented by GUIAnagraficaLaboratorio  "
"124","Class GUIAnagraficaMedico Date: 16/09/2003 Version: 0 01 000 Description Make the mask on the management the anagrafica of doctors Attributes Name Access Description Private gridElencoMedici list containing the information 在美国注册的医生的校长 I S O Methods Signature visualizzaDatiMedico () Public Access Description View details of the doctor selected Section panelDati Signature visualizzaElencoMedicii () Public Access Description View list of doctors registered in I S O Signature gestioneAnagrafica () Public Access It description of the retrieval of all information necessary for the organization Mask implemented by GUIAnagraficaMedico "
"125","Class GUIResoconto Date: 16/09/2003 Version: 0 01 000 Description abstract class used to define the 课程和GUIResocontoVisite GUIResocontoEsami GUIResocontoPrenotazioni Attributes Name Access Description Private gridRisultati grid within which will show the results of report Private btnRicerca button to start the search for visits examinations or reservation in outpatient Private btnUscita button that allows you to return to mask represented by GUIPrincipale Methods Signature visualizzaRisultati () Public Access 说明查看那个搜索结果 the conduct for Operator reports activities held in outpatient "
"126","Class GUIResocontoVisite Date: 16/09/2003 Version: 0 01 000 Description Make the mask on the management of reports of visits required in outpatient Attributes Name Access Description Private panelParametri panel containing the parameters necessary to set criteria creation of report of visits 方法 Signature resocontoVisite () Public Access It description to find all the information necessary to generate the report in compliance with the criteria specified "
"127","Class GUIResocontoEsami Date: 16/09/2003 Version: 0 01 000 Description Make the mask on the management of reports of the examinations prescribed in visits incurred in outpatient Attributes 名称访问说明 Private panelParametri panel containing the parameters necessary to set criteria creation of reports of the examinations Methods Signature resocontoEsami () Public Access It description to find all the information necessary to generate the report in compliance with the criteria specified "
"128","Class GUIResocontoPrenotazioni Date: 16/09/2003 Version: 0 01 000 Description Make the mask on the management of report of reservation in outpatient Attributes Name Access Description Private panelParametri panel containing all the parameters necessary to set criteria 创建报告 Reservations Methods Signature resocontoPrenotazioni () Public Access It description to find all the information necessary to generate the report in compliance with the criteria specified "
"129","Class GUIPianiPrenotazioni Date: 16/09/2003 Version: 0 01 000 Description Its task is to display the mask on the management of the plans Reservations made in outpatient Attributes Name Access Description Private btnUscita button that allows you to return the mask represented by GUIPrincipale Private panelParametri panel containing all the parameters necessary to set criteria creation of plans for reservations Methods Signature pianiPrenotazioni () Public Access 它描述了所有的信息 necessary for the generation of plan reservation in compliance with the criteria specified "
"130","Class GUITempiMedi Date: 16/09/2003 Version: 0 01 000 Description Its task is to display the mask 在计算的平均时间是 occurred to serve a request for 预订 Attributes Name Access Description Private btnUscita button that allows you to return the mask represented by GUIPrincipale Private graphRisultati Chart shows the average time that is `to serve occurred a request for Reservations Private panelRisultati panel with the results (numerical) obtained from the calculation of average time to serve the demands of Reservations Methods Signature tempiMedi () Public Access It description to find all the information necessary for the calculation of average Pending "
"131","Class GUIManagement Date: 16/09/2003 版本：0 01 000 Description Its task is to display the mask on the management functions to monitor activities Outpatients Attributes Name Access Description 私人btnPianiPrenotazioni按钮，提供访问权限 implemented by the mask GUIPianiPrenotazioni Attributes Private btnResocontoEsami button that provides access implemented by the mask GUIResocontoEsami Private btnResocontoMedicina button that provides access will be deployed to mask GUIResocontoMedicinali Private btnResocontoPrenotaz button that provides access ions to form implemented by oprator GUIResocontoPrenotazioni Private btnResocontoVisite button that provides access implemented by the mask GUIResocontoVisite Private btnTempiMedi button that provides access implemented by the mask GUITempiMedi Methods Signature resocontoVisite () Public Access Description Its task is to draw handler class 与通过实施的面具相关联 GUIResocontoVisite 签名resocontoEsami（）公共访问 Description Its task is to draw handler class associated with the mask implemented by GUIResocontoEsami Signature resocontoPrenotazioni () Public Access Description Its task is to draw handler class associated with the mask implemented by GUIResocontoPrenotazioni Signature tempiMedi () Public Access Description Its task is to draw handler class associated with the mask implemented by GUITempiMedi Signature pianiPrenotazioni () Public Access Description Its task is to draw handler class associated with the mask implemented by GUIPianiPrenotazioni "
"132","Class GUILoginPaziente Date: 19/09/03 Version: 0 01 000 Description Make the mask that manages access by Part of the section Patient Attributes Name Access Description Private btnValida button that starts the process access to this patient Private btnAnnulla button that lets you exit the 登录掩码 Private editCodiceHC Text box used to allow the operator to enter the code of dell'Hospital Card Patient Private editCodoceFiscal Text box used to and enable the operator to enter the tax code Patient Methods Signature showLoginError () Public Access Description Show an error message if the procedure for access to the section 病人失败 Signature login () Public Access Description Manages the event generated when the Operator insert the code card or dell'hospital Patient tax code and run the validation procedure "
"133","Class GUIPaziente Date: 16/09/2003 Version: 0 01 000 Description Make the mask on the management of reservation by Patient the operator Attributes Name Access Description 私人btnAnnullaPrenot按钮，让你开始 action procedure delete of a procedure Private btnModificaDatiP button that allows you to start pazient procedure for changing the data anagrafica Patient Private btnModificaPreno button that allows you to start assessment procedure for changing a Reservations Private btnPrenotaVisita button that allows you to start reservation procedure of a visit Methods Signature show () Public Access Description View mask Signature abilitaAccesso () Public Access Description Manages the event generated when the procedure validation goes well Signature eliminaPrenotazione () Public Access Its task description call the handler class associated with the mask represented by GUIEliminaPrenotazuione and begin the process 删除保留 Signature modificaAnagrafica () Public Access Description Its task is to draw handler class associated with the mask represented by GUIAnagraficaPaziente and begin the process of Review of data anagrafica Patient Signature modificaPrenotazione () Public Access Description Its task is to draw handler class associated with the mask represented by GUIAnagraficaPaziente并启动程序 审查有关预订的数据 Signature prenotaVisita () Public Access Description Its task is to draw handler class associated with the mask represented by GUIPrenotaVisita and start the procedure reservation a visit "
"134","Class GUIPrenotaVisita Date: 16/09/2003 Version: 0 01 000 Description Make the mask on the management booking a visit Attributes Name Access Description Private btnAnnulla button that allows you to return implemented by the mask GUIPaziente Private btnConfermaTipo button that allows you to confirm type of access to reservation Private btnPrenota button that allows you to confirm Reservations Private panelDataVisita panel containing the date of proposed visit by the system Private panelDati panel containing the necessary data 预约 Private panelTipoVisita panel containing the various types of visit which can be booked Methods Signature notificaSuccesso () Public Access Description Its task is to notify the success 的 Signature show () Public Access 说明查看蒙版 Signature visualizzaDataVisi Public Access ta () 说明查看系统提出的日期 Signature visualizzaDatiVisi Public Access ta () Description View data for a reservation Signature eliminaPrenotazione () Public Access Description Manages the event generated when the Operator Select a reservation and start the procedure delete Signature modificaPrenotazione () Public Access Description Manages the event generated when the Operator Select a reservation and start the procedure changing Signature prenotaVisita () Public Access Description Manages the event generated when the Operator select and start the reservation process a new visit Signature primaVisita () Public Access Description Manages the event generated when the Operator Select a reservation and start the procedure reservation a first visit "
"135","Class GUISelezionaPrenotazione Date: 16/09/2003 Version: 0 01 000 Make description to permit the mask the operator to select a particular Reservations Attributes Name Access Description 私人btnSelezionaPrenota按钮，让您确认 options the selection of the reservation made in Methods Signature selezionaPrenotazioni () Public Access It description of the retrieval of all information necessary for the realization of GUISelezionaPrenotazioni "
