"id","content"
"1","Input anagrafica laboratory It allows the operator to enter the anagrafica of a laboratory analysis or any data that the characterize Has an interest to enter the age of laboratory within the S I O The Operator has been recognized by ` System (See UcValOp) and has 表征所有数据 the anagrafica of the laboratory S I O中的数据 不被修改 成功：实验室的anagrafica is properly inserted inside the S I O The operator activates the execution of the anagrafica input service Laboratory 1 View the mask to enter information needed 2 Inserts data about the anagrafica of 实验室 3 Confirm placement 4 Verify the data entered 通过 5 Stores data 6 Notify that the operation 它完成了 success Data entered invalid 4 1 Display a message showing the data deemed invalid 4 2 Reinserts running from 1 underpinned the fields of the form with data Entered Operator cancels operation 3 1 ends the execution of use case with failure 2 1 The anagrafica of a laboratory is characterized ` by the following data: name VAT address city province CAP addresses Additional telephone and Notes 注意：斜体是突出显示的数据 Optional whose inclusion does not affect 正确完成操作 "
"10","删除访问 It allows the operator to delete a 访问先前记录 The Operator's interest to delete a Visit previously recorded The Operator has been recognized by ` 系统（请参阅UcValOp）和访问 is registered in the S I O The data in the S I O not be modified Success: The Folder Clinic Patient which was submitted to visit eliminated is updated The operator activates the execution of service elimination of a visit 1 View the list of visits in 按时间顺序排列 2 Select the visit to delete 3 Confirm the selection 4 View the mask for viewing 的访问 5 Confirm the delete 6 Delete the visit and examinations related to it Notify the operator 7 that the operation was ` concluded successfully Operator cancels the operation Review 3 1 ends the use case with failure 5 1 4 1面具将包含访问数据 selected so as to allow the operator 在继续之前详细验证它们 to delete "
"11","Input examination It allows the operator to record results of a examination  supported by a 病人需要​​访问 held in outpatient The Operator's interest to enter a。支持的评论细节 Patient 运营商已被``认可 System (See UcValOp) and the visit to refers the examination must be already recorded in the S I O The data in the S I O not be modified Success: The Folder Clinic Patient 认为考试更新了 The operator activates the execution of input service  of data from an examination 1 View the mask 记录 of examination 2 Input necessary data to 注册 of examination 3 Confirm input 4 Verify the data inserted by operator 5 Stores data confirm the elimination 6 Notify the operator that the operation was ` concluded successfully Invalid data set 4 1 Show an appropriate message 4 2 take back running from 1 step underpinned the fields of the form with data 由用户插入 Operator cancels the operation Registration 3 1 ends the use case with failure 4 1 The data required for registration of a 考虑的是：考试的类型 information relating to the laboratory where they made the values of the results and 由医生进行的诊断评估 "
"12","Changing examination 它允许操作员更改一个 先前记录的考试 The Operator has an interest in change examination  previously recorded 运营商已被``认可 System (See UcValOp) examination is registered in the S I O and The Operator has received the results of to be change The Clinic of Folder Patient who has undergone ` is not changed Success: Information on examination to be updated within of the patient's Clinic Folder The operator activates the execution of service to modify an examination 1 View a list of tests carried out in chronological order 2 Select the examination by change 3 Confirm your selection 4 View the mask for the modification of a examination 5数据更改 6 Confirm Changes 7 Verify the data inserted by operator Remember the 8 updates Communicate to the operator 9 that the operation was ` 成功结束 无效的数据集 7 1 Show an appropriate message 7 2 take back running from 4 underpinned the fields of the form with data 由操作员插入 Operator cancels the operation Review 3 1 ends the use case with failure 6 1 4 1注册a。所需的数据 consideration are: the type of examination 有关他们的实验室的信息 made the values of the results and 由医生进行的诊断评估 "
"13","删除考试 It allows the operator to delete a Visit previously recorded The Operator's interest to delete a review previously recorded The Operator has been recognized by ` System (See UcValOp) and the examination showed registered in the S I O The data in the S I O 不被修改 Success: The Folder Clinic Patient who had undergone to examination eliminated is updated The operator activates the execution of service elimination of an examination 1查看清单 examinations conducted in chronological order 2选择检查 change 3确认您的选择 4 View the mask 供观看 of 5 Confirm delte 6 Delete the examination Notify the operator 7 该操作是` concluded successfully Operator cancels the operation Review 3 1 ends the use case with failure 5 1 4 1 The mask will contain information relating to selected so as to allow the to monitor them in detail before proceeding to delete "
"14","Book visit It allows the operator to meet request for a booking service 由一位非卧床患者制成 The Operator has an interest in the record renting an outpatient service requested by a patient The Operator has been recognized by ` System (See UcValOp) The patient is ` been recognized by the system (See UcValPaz) and has issued to 模块R S A正确完成 The data in the S I O 不被修改 Success: The outpatient service required is properly booked The operator activates the execution of service booking service 门诊病人 1 First visit  The Operator has received a request First visit part of a patient  Inserting anagrafica patient 2 View the mask 预订 service Outpatient 3选择访问类型 that the patient wants make 4 Inserts motivation of the 请求 5确认插入的数据 6 Verify that the sequence Reservations are valid (See BrValSeq) Includes 7 (Select dates 提供） 8 Confirm your reservation 9 Stores data Notify the operator 10 该操作是` concluded successfully Sequence reservations invalid 6 1 Show an appropriate message 6 2重新插入步骤2中的执行 Operator cancels the operation 预订 5 1 ends the use case with failure 8 1 9 1 For a first visit has shown to this point that will be saved even the personal data In addition, the patient always in the case of a Before visiting the system will view and print the card in hospital patient "
"15","Changing reservation It allows the operator to meet 请求更改预订 a service by Outpatient To change a patient means the shift the date to a date Next 运营商有兴趣改变 renting an outpatient service previously requested by a patient The Operator has been recognized by ` 系统（请参阅UcValOp）患者是` been recognized by the system (See UcValPaz) and the reservation of which requires the amendment is `this 在S I O中 The data in the S I O not be modified 成功：保留是 successfully slipped a date 下一个 The operator activates the execution of Service to changing a reservation 1 View the list of Reservations for the Patient 2 Select the reservation to be change 3确认选择 4 View the mask for changing the 预订 5 Includes (Select dates 提供） 6确认更改 7 Verification that the sequence Reservations is valid (See BrValSeq) Remember the 8 updates Notify the operator 10 该操作是` concluded successfully Sequence reservations invalid 7 1 System: Show an appropriate message 7 2 System: Rejuvenating running from 4 step Operator cancels the operation Review 3 1 ends the use case with failure 6 1 7 1 The sequence of reservations must be ricontrollata because the patient may take the Editing a different reservation since last "
"16","取消预订 It allows the operator to meet request for annulment of a renting an outpatient service by a patient The Operator's interest to cancel reservation an outpatient ambulatorial service previously requested by a patient The Operator has been recognized by ` System (See UcValOp) The patient is ` been recognized by the system (See UcValPaz）和其中的保留 requires the cancellation is `this in the S I O The data in the S I O not be modified Success: The reservation is definitively annulled 操作员激活执行 service cancellation of a Reservations 1 View the list of Reservations for the Patient 2 Select the reservation to be changing 3 Confirm cancellation 4验证序列 Reservations are valid （见BrValSeq） 5取消预订 6 Notify the operator that the operation was ` concluded successfully 序列保留无效 4 1 Show an appropriate message 4 2 Reinserts running from 1 step Operator cancels the operation Review 3 1结束失败的用例 4 1 The sequence of reservations must be ricontrollata 因为病人可以服用 the cancellation of a reservation other than the last "
"17","Changing anagrafica patient It allows the operator to change the anagrafica of a patient that are at outpatient It deals with the modification of data 关于anagrafica a病人 The Operator has been recognized by ` System (See UcValOp) The patient is ` been recognized by the system (See UcValPaz) and the age of the patient is ` inside of S I O anagrafica数据患者 没有修改，留在 This was before execution 成功：病人的anagrafica是 properly changed 操作员激活执行 改变anagrafica的服务 患者 1查看蒙版 for editing the anagrafica of 患者 2 Cgange the anagrafica of Patient 3 Confirm Changes 4验证操作员插入的数据 5 Remember the updates 6 Notify that the operation it is `finished with success Invalid data set 4 1 Display a message showing the data deemed invalid 4 2 Reinserts running from 1 underpinned the fields of the form with data insterted by user Operator cancels function change 3 1 ends the execution of use case with failure 2 1 The anagrafica of a patient is characterized by ` following data: name surname sex code Tax date of birth place of birth province of birth place of address home province of residence address ZIP code Additional telephone and Notes NB: In italics are highlighted data Optional whose inclusion does not affect on the correct completion of the operation "
"18","患者注册表输入 It allows the operator to enter the anagrafica of a patient who contact for the first time the outpatient 运营商有记录的兴趣 the anagrafica of a new patient in As the contact for the first After the surgery and requires a Before booking for a Visit The Operator has been recognized by ` System (See UcValOp) The Patient issued to the form S A R 与关于anagrafica的部分 successfully completed The data in the S I O not be modified Success: The anagrafica of the patient is correctly maintained in memory and stored in the S I O only end of the reservation of the First Visit 操作员激活执行 reservation service of a First 访问 1 View the mask for input of necessary information 2 Inserts data about anagrafica of 患者 3 Confirm input 4验证插入的数据 by operator 5 Build and assigns Hospital Card （见BrCreCar） 10第一次访问 Invalid data set 4 1 Display a message showing the data deemed invalid 4 2 Reinserts running from 1 step 用数据支持表单的字段 inserted by operator Operator cancels function insertion 3 1 ends the execution of use case with failure 2 1 The anagrafica  of a patient is characterized by ` 以下数据：姓氏性别代码 Tax date of birth place of birth province of birth place of address home province of residence address ZIP code Additional telephone and Notes NB: In italics are highlighted data Optional whose inclusion does not affect on the correctly completion ofthe operation "
