"id","content"
"114","GUILogin类日期：18/09/2003 Version: 0 01 000 Description Make the mask that guides the patient 包含医院卡的代码 和PIN 属性 Name Access Description 私人btnAnnulla按钮用于返回 implemented by the mask GUISfondo Private btnCancella button used to delete the last digit typed on 面板按键 用于确认的私人btnEgui按钮 数据 专用面板显示面板用于查看 代码通过插入 panelKeys Private panelKeys panel containing the keypad Numerical be used to insert 他的医院卡的代码 and your PIN 方法 Signature showLoginError () Public Access Description Show an error message when in the process of validation of the patient not 成功的 签名秀（）公共访问 Description View mask 签名登录（）公共访问 说明管理由患者生成的事件 插入卡和PIN后开始医院 验证程序 签名注销（）公共访问 Description Manages the event generated by the patient when 放弃系统 "
"115","Class GUIPrincipale Date: 18/09/2003 版： 0 01 000 描述制作主要形式 Easy Clinic2003 Box Tower This form is 指导患者选择的任务 information to be displayed 属性 名称访问说明 Private btnAnagrafica button used to access the 个人详情部分 私人btnCartellaClin按钮用于访问 ica section Folder Clinic 私人btn Prenotazioni按钮用于访问 预订部分 私人btnUscita按钮用于离开 应用 Methods 签名秀（）公共访问 Description View mask Signature abilitaAccesso () Public Access 说明管理过程时生成的事件 验证以成功结束 然后启用患者 签名cartellaClinica（）公共访问 Description Manages the event generated when the patient obtained access click Folder 诊所访问您的文件夹 Clinic 签名datiPaziente（）公共访问 说明管理患者发生的事件 获得访问权后点击按钮数据 Details to view its data details Signature reservations () Public Access 说明管理患者发生的事件 获得访问权限点击按钮 Reservations to see reservations which set "
"116","Class GUIAnagrafica Date: 18/09/2003 版： 0 01 000 Description Make the mask used to show 详细的anagrafica数据 Patient Attributes 名称访问说明 Private btnRitorna button used to return to 面膜GUIPrincipale 包含所有数据的专用panelDati面板 aagrafica在病人身上 Methods Signature visualizzaAnagrafica（）公共访问 Description Manages viewing anagrafica data 大师患者 签名getAnagrafica（）公共访问 它得到了anagrafica患者数据的描述 登录 "
"117","班级GUIPrenotazioni日期：18/09/2003 版： 0 01 000 说明制作用于掩码的掩码 显示保留 by Patient 属性 Name Access Description 用于返回的私人btnRitorna按钮 to mask GUIPrincipale Private gridElenco Grid in which Only the reservations 符合搜索标准 set by the Patient Private listaAppuntament list containing all Patient预订 Private panelParametri panel containing all objects 为患者提供可能性 为研究设定参数 预订：开始日期 搜索和过滤类型访问 方法 Signature visualizzaPrenotazioni () Public Access 说明过滤并显示预订 listaAppuntamenti based on the criteria chosen by Patient and displays the results in gridElenco 签名获得Prenotazioni（）公共访问权限 说明获取预订列表 由患者 "
"118","Class GUICartellaClinica Date: 18/09/2003 版： 0 01 000 说明制作用于掩码的掩码 查看临床文件夹 患者 属性 Name Access Description Private btnDettagli button used to display the 选择访问的细节 Private btnRitorna button that allows you to return 主要形式是GUIPrincipale 包含anagrafica数据的专用panelDatiAnagraf面板 这里有病人 包含网格的私人面板ElencoVisit面板 and what appear visits that the patient claimed Methods 签名visualizzaDatiPaziente（）公共访问 See description at the top of mask the anagrafica data of patient Signature visualizzaElencoVisite () Public Access 说明查看格栅（panelDatiAnagrafici） 包含Patient支付的访问 签名getCartellaClinica（）公共访问 获取患者临床文件夹的描述 Signature dettagliVisita () Public Access 说明管理由患者生成的事件 Decides to view the details of a visit clicking on the button in the details 由GUICartellaClinica实施的面具 "
"119","Class GUIVisita Date: 18/09/2003 Version: 0 01 000 Description Make the mask on visits 提供了查看患者的机会 访问的详细数据 属性 Name Access Description 私人btn下一个按钮用于查看 the subsequent examination of the Visit concerned 私人btnPrev按钮用于查看 之前的考试 有关的访问 用于返回的私人btnRitorna按钮 to the form of clinic folder (GUICartellaClinica) Private panelDatiEsami panel containing data on Patient进行了一项评估 包含所有数据的专用panelDatiVisita面板 参观 Methods 签名创建（）公共访问 说明类别的制造商 Signature destroy () Public Access 类驱逐舰的描述 Signature getDettagliVisita () Public Access 说明获取访问的详细信息 "
"120","Class GUILogin Date: 16/09/2003 版： 0 01 000 说明制作引导操作员的面罩 during the validation Attributes 名称访问说明 私人btnAnnulla按钮用于结束 the implementation of Easy Clinic 2003 Operator Private btnEsegui button used to confirm 数据 Private panelDati panel containing the boxes 运营商进入的文本 登录 Methods Signature showLoginError () Public Access 说明如果显示错误消息 在验证过程中 is not successful 签名登录（）公共访问 说明管理患者发生的事件 开始验证过程 签名注销（）公共访问 说明当操作员离开时管理事件 the system "
"121","Class GUIPrincipale日期：18/09/2003 Version: 0 01 000 Description Make the main form of Easy Clinic2003 Box Tower This form is 指导患者选择的任务 information to be displayed 属性 名称访问说明 私人btnAnagrafica按钮用于访问 Anagrafica部分 私人btnCartellaClin按钮用于访问 ica部分文件夹诊所 私人btn Prenotazioni按钮用于访问 Reservations section 私人btnUscita按钮用于离开 应用 Methods Name show () Public Access Description View mask Signature abilitaAccesso () Public Access Description Manages the event generated when the procedure validation goes well 签名实验室（）公共访问 Description Manages the event generated when the Operator 访问致力于实验室的部分 签名管理（）公共访问 Description Manages the event generated when the Operator access to the section on the management of the outpatient 签名医生（）公共访问 Description Manages the event generated when the Operator 访问管理部分 关于门诊医生的数据 签名primaVisita（）公共访问 说明管理操作员生成的事件 首先启动预约程序 visit 签名旅游（）公共访问 Description Manages the event generated when the Operator 访问管理部分 访问 Signature Reservations () Public Access 说明管理操作员生成的事件 预订访问该部分有一个 报告他们 "
"122","GUIAnagrafica类日期：16/09/2003 版： 0 01 000 描述抽象类用于定义 GUIAnagraficaLaboratorio of classes and GUIAnagraficaMadico Attributes Name Access Description 私人btnElimina按钮，允许您启动 delete procedure 实验室的anagrafica a doctor 私人btnModifica按钮，允许您启动 procedure for changing th anagrafica 一个实验室或医生 私人btnNovo按钮，允许您启动 procedure for input a 实验室或医生 包含所有数据的专用panelDati面板 concerning their age in 检查 Methods Signature notificaSuccesso () Public Access 说明显示一条消息以通知 success of the operation carried out 由操作员 "
"123","Class GUIAnagraficaLaboratorio Date: 16/09/2003 Version: 0 01 000 Description Make the mask on the management 实验室的anagrafica 属性 Name Access Description 私有网格包含信息的ElencoLaborat列表 gold key laboratories registered within S I O 方法 Signature visualizzaDatiLaboratorio（）公共访问 Description View details of the laboratory selected in the panelDati 签名visualizzaElencoLaboratori（）公共访问 说明查看已注册实验室的列表 在S I O中 签名gestione Anagrafica（）公共访问 It description of the retrieval of all information 组织面具所必需的 implemented by GUIAnagraficaLaboratorio  "
