"id","content"
"1","实验室数据录入 它允许操作员输入 实验室的anagrafica analysis or any data that the characterize 有兴趣进入的年龄 laboratory within the S I O 运营商已被``认可 System (See UcValOp) and has 表征所有数据 the anagrafica of the laboratory The data in the S I O 不被修改 Success: The anagrafica of the laboratory is properly inserted inside the S I O 操作员激活执行 the anagrafica input service 实验室 1查看蒙版 进入 需要的信息 2插入有关anagrafica的数据 laboratory 3确认放置 4 Verify the data entered 通过 5存储数据 6通知该操作 它完成了 success 数据输入无效 4 1 Display a message showing the data deemed invalid 4 2 Reinserts running from 1 用数据支持表单的字段 进入 Operator cancels operation 3 1结束了用例的执行 失败 2 1 The anagrafica of a laboratory is characterized ` 通过以下数据：名称增值税 地址城市省CAP地址 Additional telephone and Notes 注意：斜体是突出显示的数据 可选的包含不影响 正确完成操作 "
"10","Delete visit 它允许操作员删除一个 访问先前记录 运营商有意删除一个 Visit previously recorded 运营商已被``认可 系统（请参阅UcValOp）和访问 is registered in the S I O S I O中的数据 不被修改 成功：文件夹诊所病人 这是提交访问 淘汰更新 The operator activates the execution of service elimination of a visit 1 View the list of 访问 chronological order 2 Select the visit to 删除 3确认选择 4 View the mask for viewing of visit 5确认删除 6 Delete the visit and examinations related to it 通知操作员7 that the operation was ` 成功结束 操作员取消操作 评论 3 1结束失败的用例 5 1 4 1 The mask will contain data on the visit selected so as to allow the operator 在继续之前详细验证它们 删除 "
"11","Input examination 它允许操作员录制 a。支持的考试结果 病人需要​​访问 held in outpatient 运营商有兴趣进入 a。支持的评论细节 Patient 运营商已被``认可 系统（请参阅UcValOp）和访问 refers the examination must be already 记录在S I O中 S I O中的数据 不被修改 成功：文件夹诊所病人 argued that the examination is updated 操作员激活执行 从数据输入服务 检查 1 View the mask 记录 of examination 2 Input necessary data to registration of examination 3确认输入 4验证插入的数据 由操作员 5 Stores data confirm the elimination 6通知操作员 该操作是` 成功结束 无效的数据集 4 1 Show an appropriate message 4 2 take back running from 1 step underpinned the fields of the form with data inserted by user Operator cancels the operation 注册 3 1 ends the use case with failure 4 1注册a。所需的数据 考虑的是：考试的类型 有关他们的实验室的信息 made the values of the results and 由医生进行的诊断评估 "
"12","改变考试 它允许操作员更改一个 examination  previously recorded The Operator has an interest in change 先前记录的考试 The Operator has been recognized by ` System (See UcValOp) examination is registered in the S I O and 运营商已收到结果 要改变 文件夹诊所 已经接受过`的病人 没有改变 成功：考试信息 在内部进行更新 病人的诊所文件夹 操作员激活执行 服务来修改考试 1 View a list of 在英国进行的测试 chronological order 2通过选择检查 更改 3 Confirm your selection 4查看蒙版 for the modification of a examination 5数据更改 6确认更改 7 Verify the data inserted 由操作员 记住8 updates 与运营商沟通9 that the operation was ` 成功结束 Invalid data set 7 1显示适当的信息 7 2从4回收跑步 underpinned the fields of the form with data inserted by operator Operator cancels the operation Review 3 1结束失败的用例 6 1 4 1注册a。所需的数据 consideration are: the type of examination 有关他们的实验室的信息 made the values of the results and 由医生进行的诊断评估 "
"13","删除考试 它允许操作员删除一个 Visit previously recorded 运营商有意删除一个 审查以前记录 运营商已被``认可 System (See UcValOp) and the examination showed registered in the S I O S I O中的数据 不被修改 成功：文件夹诊所病人 谁经历了考试被淘汰 is updated 操作员激活执行 service elimination of an examination 1 View a list of 在英国进行的考试 按时间顺序排列 2选择检查 更改 3 Confirm your selection 4查看蒙版 for viewing of 5 Confirm delte 6删除检查 通知操作员7 该操作是` 成功结束 操作员取消操作 评论 3 1 ends the use case with failure 5 1 4 1 The mask will contain information relating to selected so as to allow the 在继续操作之前对其进行详细监控 to delete "
"14","Book visit It allows the operator to meet request for a booking service 由一位非卧床患者制成 The Operator has an interest in the record 租用门诊服务 病人要求 运营商已被``认可 System (See UcValOp) The patient is ` been recognized by the system (See UcValPaz) and has issued to The module R S A properly completed The data in the S I O 不被修改 成功：门诊服务 required is properly booked 操作员激活执行 服务预订服务 门诊病人 1 首次访问  运营商已经 收到了一个请求 首次访问 part of a patient  Inserting anagrafica 患者 2查看蒙版 预订 服务 Outpatient 3选择访问类型 病人想要的 make 4插入动机的 请求 5确认插入的数据 6 Verify that the sequence 预订是 valid （见BrValSeq） 包括7（选择日期 提供） 8 Confirm your reservation 9 Stores data 通知操作员10 that the operation was ` 成功结束 序列保留无效 6 1显示适当的信息 6 2 Reinserts execution from step 2 Operator cancels the operation 预订 5 1结束失败的用例 8 1 9 1 For a first visit has shown to this point that will be saved even the personal data In addition, the patient always in the case of a 在访问系统之前 view and print the card in hospital patient "
"15","更改预订 它允许操作员见面 request to change a reservation 门诊服务 改变病人的意思是 将日期转换为日期 下一个 运营商有兴趣改变 租用门诊服务 先前由患者请求 运营商已被``认可 系统（请参阅UcValOp）患者是` 被系统认可（见 UcValPaz）和其中的保留 requires the amendment is `this in the S I O S I O中的数据 not be modified 成功：保留是 成功地滑了一个日期 Next The operator activates the execution of Service to changing a reservation 1 View the list of Reservations for the Patient 2选择预订 要改变 3 Confirm  selection 4查看蒙版 改变 预订 5包括（选择日期 提供） 6 confirm the change 7验证序列 Reservations is valid (See BrValSeq) 记住8 updates 通知操作员10 该操作是` 成功结束 序列保留无效 7 1 System: Show an appropriate message 7 2系统：从4步恢复活力 Operator cancels the operation Review 3 1结束失败的用例 6 1 7 1保留的顺序必须是ricontrollat​​a because the patient may take the Editing a different reservation since last "
"16","取消预订 它允许操作员见面 request for annulment of a renting an outpatient service by a patient 运营商有权取消 预约门诊手术服务 先前由患者请求 运营商已被``认可 System (See UcValOp) The patient is ` 被系统认可（见 UcValPaz）和其中的保留 要求取消是`这个 在S I O中 The data in the S I O 不被修改 Success: The reservation is 明确废止 操作员激活执行 服务取消了 预订 1 View the list of Reservations for the Patient 2选择预订 to be changing 3 Confirm cancellation 4 Verify that the sequence 预订是 valid (See BrValSeq) 5取消预订 6 Notify the operator that the operation was ` 成功结束 序列保留无效 4 1 Show an appropriate message 4 2从1步重新插入运行 操作员取消操作 评论 3 1结束失败的用例 4 1保留的顺序必须是ricontrollat​​a because the patient may take 取消预约以外的预约 持续 "
"17","改变anagrafica患者 它允许操作员进行更改 一个病人的anagrafica是 在门诊 它处理数据的修改 关于anagrafica a病人 运营商已被``认可 系统（请参阅UcValOp）患者是` 被系统认可（见 UcValPaz) and the age of the patient is ` inside of S I O The anagrafica data Patient 没有修改，留在 这是在执行之前 Success: The anagrafica of the patient is 妥善改变 The operator activates the execution of 改变anagrafica的服务 患者 1查看蒙版 进行编辑 the anagrafica of Patient 2改变anagrafica of Patient 3 Confirm Changes 4验证操作员插入的数据 5 Remember the updates 6通知该操作 it is `finished with success Invalid data set 4 1显示一条消息显示 数据被认为无效 4 2重新插入从1开始运行 用数据支持表单的字段 由用户插入 Operator cancels function change 3 1结束了用例的执行 失败 2 1 The anagrafica of a patient is characterized by ` 以下数据：姓氏性别代码 出生地点的出生日期 province of birth place of address home province of residence address ZIP code Additional telephone and Notes 注意：斜体是突出显示的数据 可选的包含不影响 on the correct completion of the operation "
"18","患者注册表输入 它允许操作员输入 the anagrafica of a patient who contact 第一次门诊 The Operator has an interest in record 一位新患者的anagrafica 作为第一个联系人 手术后，需要一个 在预订参观之前 The Operator has been recognized by ` 系统（请参阅UcValOp）患者 发给S A R的表格 with the section about anagrafica successfully completed S I O中的数据 not be modified 成功：病人的anagrafica是 correctly maintained in memory and stored in the S I O only 第一次保留的结束 Visit The operator activates the execution of 预订服务的第一 访问 1 View the mask for input of necessary information 2插入关于anagrafica的数据 Patient 3确认输入 4验证插入的数据 由操作员 5 Build and assigns 医院卡 （见BrCreCar） 10 First visit 无效的数据集 4 1显示一条消息显示 data deemed invalid 4 2从1步重新插入运行 用数据支持表单的字段 由操作员插入 操作员取消功能 插入 3 1结束了用例的执行 失败 2 1一个病人的anagrafica特点是` following data: name surname sex code 出生地点的出生日期 province of birth place of address home province of residence address ZIP code Additional telephone and Notes 注意：斜体是突出显示的数据 Optional whose inclusion does not affect 正确完成操作 "
