"id","content"
"31","操作员登录场景验证运行 该服务是在明确要求后发起的 由演员操作员访问屏幕 对系统的管理（例如 GUILogin）输入登录名和密码并检查功能 验证然后将控制传递给实例 GUILoginHandler which delegates to the instance of OperatoreManager 管理后者处理的任务 验证使用面板输入的数据 The successful operator is notified of a 向后的应用程序需要GUILoginHandler 到GUIPrincipaleHandler的实例来启用访问 患者申请人和该对象应显示 主要的形式（例如GUIPrincipale）这个 特点是由序列图描述的 图3 2 "
"32","登录验证操作员方案失败 这项服务是在明确要求之后发起的 由演员操作员访问屏幕 对系统的管理（例如 GUILogin）输入登录名和密码并检查功能 验证然后将控制传递给实例 GUILoginHandler委托给OperatoreManager的实例 管理后者处理的任务 validate the data entered by using the panel 通知负面结果的操作员 向后是GUILoginHandler的实例 在上显示错误消息 mask GUILogin This feature is was described by 图3的序列图3 "
"33","插入anagrafica实验室 该服务是在明确要求后发起的 by the actor The Operator logs on to form 主（例如G​​UIPrincipale）并在那里选择功能 然后实验室认证管理控制 GUIPrincipaleHandler to the instance of the delegation which application GUIAnagraficaLaboratorioHandler提供的任务 服务的第一步是获取所有的列表 因此，实验室控制传递给实例 LaboratorioManager通过它实验室的实例 检索列表并将其返回给应用程序 GUIAnagraficaLaboratorioHandler现在，该对象 应显示收到的实验室名单 the mask on the management of database 实验室（例如GUIAnagraficaLaboratorio）运营商 激活实验室登记册的功能 插入新门诊的数据并确认数据 控制权传递给GUIAnagraficaLaboratorioHandler的实例 该代表团将包括一个新的实验室 LaboratorioManager的应用程序通过 实验室的主体，以确保包容和 在新实验室保存数据通过了 接下来是GUIAnagraficaLaboratorioHandler 通过成功的方式处理通知 在屏幕上显示一条消息 管理实验室（例如 GUIAnagraficaLaboratorio）此功能已被描述` 通过图3的协作图4 "
"34","改变anagrafica实验室 该服务是在明确要求后发起的 由演员操作员登录形成 主（例如G​​UIPrincipale）并在那里选择功能 然后实验室认证管理控制 GUIPrincipaleHandler给代表哪个应用程序的实例 GUIAnagraficaLaboratorioHandler to the task of providing the 服务的第一步是获取所有的列表 因此，实验室控制传递给实例 LaboratorioManager通过它实验室的实例 检索列表并将其返回给应用程序 GUIAnagraficaLaboratorioHandler现在，该对象 shall display the list of laboratories received 数据库管理上的掩码 实验室（例如GUIAnagraficaLaboratorio）运营商 从实验室中选择以更改活动 审查实验室和登记册的登记功能 控制权传递给GUIAnagraficaLaboratorioHandler的实例 它委托任务收集数据 实验室被选为LaboratorioManager的实例 后者由实验室申请 恢复提供这种数据的实例 GUIAnagraficaLaboratorioHandler反过来负责 他们对面罩GUIAnagraficaLaboratorio的看法 此时，操作员确认所做的更改 控制传递给GUIAnagraficaLaboratorioHandler的实例 将数据存储在实验室中的代表团 considered the application of LaboratorioManager latter through 实验室的主体为救援提供数据 将控制权转移给实例 GUIAnagraficaLaboratorioHandler反过来处理 通过查看通知成功 管理屏幕上的特殊消息 实验室的登记簿（例如 GUIAnagraficaLaboratorio）此功能已被描述` through collaboration diagram of Fig 3 5 "
"35","删除注册表 该服务是在明确要求后发起的 由演员操作员登录形成 主（例如G​​UIPrincipale）并在那里选择功能 anagrafica医生管理控制 GUIPrincipaleHandler给代表哪个应用程序的实例 GUIAnagraficaMedicoHandler负责管理服务 The first step is to obtain a list of all doctors 因此控制传递给MedicoManager的实例 医生通过哪些实例检索列表和 向后返回到实例 GUIAnagraficaMedicoHandler现在该对象应该 显示获得的医生名单 掩盖了医生注册的管理 （GUIAnagraficaMedico的实例）操作员选择 从你的医生被淘汰和主动功能 disposal of medical data of its monitoring and GUIAnagraficaMedicoHandler传递给委派的实例 查找选定医疗数据的任务 面板的MedicoManager应用程序 医生提供的恢复此类数据将提供应用程序 GUIAnagraficaMedicoHandler反过来照顾他们 GUIAnagraficaMedico面具在这一点上展示 操作员确认所做的更改和控制通行证 GUIAnagraficaMedicoHandler的代表团 to eliminate the doctor selected to the instance of 通过医生申请的医疗经理信 提供并传递控制权的实例 GUIAnagraficaMedicoHandler which in turn deals with 通过查看通知成功 管理屏幕上的特殊消息 医生登记册（例如GUIAnagraficaMedico）这 功能是由协作图来描述的 图3的6 "
"36","记录访问  此功能已被描述 图3的协作图21主要场景： 服务在显式请求之后启动 操作员的演员部分访问掩码 主（例如G​​UIPrincipale）并在那里选择功能 管理访问然后将控制传递给实例 GUIPrincipaleHandler代表的实例 GUIVisitaHandler提供服务的任务第一步 是获取所有访问的列表 在门诊病人因此控制传递到的实例 VisiteManager Through an iterative process are the goods 所有访问的检索和每一步都是在 如下所示：通过VisiteManager找到该面板 The body of data on visits to a visit and 然后将控制传递给该EsamiManager的实例 provides through instances of Examination for finding all 同一次访问的考试通过此列表 GUIVisitaHandler将显示其实例 在面具上做的访问 管理访问（例如GUIVisite）运营商 选择功能访问位置插入数据 访问新的并确认应用程序的控制通行证 GUIVisiteHandler的代表团即将进入 通过VisiteManager的新实例访问 访问面板，并确保包括救援 新巡视和返回控制应用程序的数据 GUIVisitaHandler负责通知 成功通过查看一个 消息形式的管理 访问（例如GUIVisita） "
"37","输入检查 The service was launched following the express request 由演员操作员登录形成 关于访问的管理（例如GUIVisita） 从访问中选择添加评估和 activates the function of inserting a new examination Control 然后到代表的GUIVisitaHandler的实例 GUIEsameHandler提供服务任务的实例 第一步是找到有关信息 访问操作员选择的控制通行证 通过应用程序的VisiteManager的应用程序 访问访问的检索信息 选择并将控制权传递给该EsamiManager的实例 通过检查机构发现了一份包含该清单的清单 有关考试访问的信息列表是 GUIVisitaHandler返回到接收实例 控制并确保访问的显示 考试管理面具考试 （GUIEsami的例子） 操作员插入数据进一步检查和确认 在这一点上包含控制开关 GUIEsamiHandler to the instance of the delegation which is to 进入申请信Esame Manager的新考试 通过申请审查，以确保包容和 保存数据以便进一步检查并通过控制 到GUIEsameHandler进行处理的实例 通过查看通知成功 在管理面具上的特殊消息 examinations (for instance GUIEsame) This feature is was 由图3的协作图22描述 "
"38","访问部分患者执行（通过代码 税） 该服务是在明确要求后发起的 由演员操作员登录形成 在患者的管理部分（身体 GUILoginPaziente）插入Patient的税码 已提出请求并选择功能 验证然后将控制传递给实例 代表实例的GUILoginPazienteHandler PazienteManager负责管理服务的增长 处理验证通过使用输入的数据 病人的结果是身体 向后通知GUILoginPazienteHandler的实例 which requires the application of GUIPazienteHandler to enable 由科病人访问 申请人和该对象应显示 主要形式（例如GUIPaziente）此功能是` been described by the sequence diagram of Fig 3 13 "
"39","Access section patient failed (by code 医院卡） 这项服务是在明确要求之后发起的 由演员操作员登录形成 on the management section of the patient (body 的GUILoginPaziente）插入医院卡的代码 已提出请求并选择功能的患者 验证控制然后应用 代表实例的GUILoginPazienteHandler HospitalCardManager管理服务的任务 后者负责验证输入的数据 通过申请医院卡失败 该事务被通知向后的实例 应显示GUILoginPazienteHandler 屏幕访问（应用程序 GUILoginPaziente）这个特性已经被``描述了 图3的序列图14 "
"40","改变年龄患者  该服务是在明确要求后发起的 由演员操作员登录形成 病人的主要部分（例如GUIPaziente）和那里 选择修改患者注册的功能 提出请求并通过控制 GUIPazienteHandler以该代表团的实例为例 GUIAnagraficaPazienteHandler管理服务的任务A Now the control passes to the instance of GUIAnagraficaPazienteHandler委托任务 retrieve patient data on the applicant to the instance of Paziente经理通过申请病人的信 提供这些数据的恢复并将它们提供给实例 GUIAnagraficaPazienteHandler反过来照顾他们 在屏幕上显示GUIAnagraficaPaziente 此时，操作员确认所做的更改 控制返回到的实例 GUIAnagraficaPazienteHandler委托任务 存储对数据所做的更改 患者关注这个PazienteManager的应用 小组应通过营救患者数据 并在商店通过时进行修改 控制GUIAnagraficaPazienteHandler的应用程序 turn is responsible to notify the success of 通过显示消息 管理患者的面具 （GUIAnagraficaPaziente的实例）这个特性是 由图3 15的协作图描述 "
