"id","content"
"1","实验室数据录入 它允许操作员输入 实验室的anagrafica 分析或任何数据的 表征 有兴趣进入的年龄 S I O内的实验室 运营商已被``认可 系统（请参阅UcValOp）并具有 表征所有数据 实验室的anagrafica S I O中的数据 不被修改 成功：实验室的anagrafica 正确插入内部 S我O 操作员激活执行 anagrafica输入服务 实验室 1查看蒙版 进入 需要的信息 2插入有关anagrafica的数据 实验室 3确认放置 4验证输入的数据 通过 5存储数据 6通知该操作 它完成了 成功 数据输入无效 4 1显示一条消息显示 数据被认为无效 4 2重新插入从1开始运行 用数据支持表单的字段 进入 操作员取消操作 3 1结束了用例的执行 失败 2 1实验室的anagrafica特点` 通过以下数据：名称增值税 地址城市省CAP地址 额外的电话和笔记 NB: In italics are highlighted data 可选的包含不影响 正确完成操作 "
"10","删除访问 它允许操作员删除一个 访问先前记录 运营商有意删除一个 访问先前记录 运营商已被``认可 系统（请参阅UcValOp）和访问 在S I O中注册 S I O中的数据 不被修改 成功：文件夹诊所病人 这是提交访问 淘汰更新 操作员激活执行 服务消除访问 1查看列表 访问 按时间顺序排列 2选择访问 删除 3确认选择 4查看蒙版 供观看 的访问 5确认删除 6 Delete the visit and 与之相关的考试 通知操作员7 该操作是` 成功结束 操作员取消操作 评论 3 1结束失败的用例 5 1 4 1面具将包含访问数据 选择以允许操作员 在继续之前详细验证它们 删除 "
"11","输入检查 它允许操作员录制 a。支持的考试结果 病人需要​​访问 在门诊进行 运营商有兴趣进入 a。支持的评论细节 患者 运营商已被``认可 系统（请参阅UcValOp）和访问 指的是考试必须已经完成 记录在S I O中 S I O中的数据 不被修改 成功：文件夹诊所病人 认为考试更新了 操作员激活执行 从数据输入服务 检查 1查看蒙版 记录 的考试 2输入必要的数据 注册 的考试 3确认输入 4验证插入的数据 由操作员 5店铺数据确认消除 6 Notify the operator 该操作是` 成功结束 无效的数据集 4 1显示适当的信息 4 2从1步退回跑步 用数据支持表单的字段 由用户插入 操作员取消操作 注册 3 1结束失败的用例 4 1注册a。所需的数据 考虑的是：考试的类型 有关他们的实验室的信息 取得了结果的价值和 由医生进行的诊断评估 "
"12","改变考试 它允许操作员更改一个 先前记录的考试 运营商对改变有兴趣 先前记录的考试 运营商已被``认可 系统（参见UcValOp）检查是 注册在S I O和 运营商已收到结果 要改变 文件夹诊所 已经接受过`的病人 没有改变 Success: Information on examination 在内部进行更新 病人的诊所文件夹 操作员激活执行 服务来修改考试 1查看清单 在英国进行的测试 按时间顺序排列 2通过选择检查 更改 3确认您的选择 4查看蒙版 为了修改一个 检查 5数据更改 6确认更改 7验证插入的数据 由操作员 记住8 更新 与运营商沟通9 该操作是` 成功结束 无效的数据集 7 1显示适当的信息 7 2从4回收跑步 用数据支持表单的字段 由操作员插入 操作员取消操作 评论 3 1结束失败的用例 6 1 4 1注册a。所需的数据 考虑的是：考试的类型 有关他们的实验室的信息 取得了结果的价值和 由医生进行的诊断评估 "
"13","删除考试 它允许操作员删除一个 访问先前记录 运营商有意删除一个 审查以前记录 运营商已被``认可 系统（见UcValOp）和检查结果显示 在S I O注册 S I O中的数据 不被修改 成功：文件夹诊所病人 谁经历了考试被淘汰 已更新 操作员激活执行 服务取消考试 1查看清单 在英国进行的考试 按时间顺序排列 2选择检查 更改 3确认您的选择 4查看蒙版 for viewing 的 5确认共享 6删除检查 通知操作员7 该操作是` 成功结束 操作员取消操作 评论 3 1结束失败的用例 5 1 4 1面具将包含有关的信息 选择以便允许 在继续操作之前对其进行详细监控 删除 "
"14","预订参观 它允许操作员见面 请求预订服务 由一位非卧床患者制成 经营者对记录有兴趣 租用门诊服务 病人要求 运营商已被``认可 系统（请参阅UcValOp）患者是` 被系统认可（见 UcValPaz）并已颁发给 模块R S A正确完成 S I O中的数据 不被修改 成功：门诊服务 所需要的是正确预订 操作员激活执行 服务预订服务 门诊病人 1 首次访问  运营商已经 收到了一个请求 First visit 一部分病人  注册表插入 患者 2查看蒙版 预订 服务 门诊病人 3选择访问类型 病人想要的 使 4插入动机的 请求 5确认插入的数据 6验证序列 预订是 有效 （见BrValSeq） 包括7（选择日期 提供） 8确认您的预订 9存储数据 通知操作员10 该操作是` 成功结束 序列保留无效 6 1显示适当的信息 6 2重新插入步骤2中的执行 操作员取消操作 预订 5 1结束失败的用例 8 1 9 1首次访问显示了这一点 甚至可以保存个人数据 另外，病人总是在一个的情况下 在访问系统之前 在医院查看并打印该卡片 患者 "
"15","更改预订 它允许操作员见面 请求更改预订 门诊服务 改变病人的意思是 将日期转换为日期 下一个 运营商有兴趣改变 租用门诊服务 先前由患者请求 运营商已被``认可 系统（请参阅UcValOp）患者是` 被系统认可（见 UcValPaz）和其中的保留 要求修正是`这个 在S I O中 S I O中的数据 不被修改 成功：保留是 成功地滑了一个日期 下一个 操作员激活执行 服务改变预订 1查看列表 Reservations for the 患者 2选择预订 要改变 3确认选择 4查看蒙版 改变 预订 5包括（选择日期 提供） 6确认更改 7验证序列 预订是 有效 （见BrValSeq） 记住8 更新 通知操作员10 该操作是` 成功结束 序列保留无效 7 1系统：显示适当的信息 7 2系统：从4步恢复活力 操作员取消操作 评论 3 1结束失败的用例 6 1 7 1保留的顺序必须是ricontrollat​​a 因为病人可能会接受 编辑不同的预订 自上次以来 "
"16","取消预订 它允许操作员见面 要求取消一项 租用门诊服务 由病人 运营商有权取消 预约门诊手术服务 先前由患者请求 运营商已被``认可 系统（请参阅UcValOp）患者是` 被系统认可（见 UcValPaz）和其中的保留 要求取消是`这个 在S I O中 S I O中的数据 不被修改 成功：保留是 明确废止 操作员激活执行 服务取消了 预订 1查看列表 预订 患者 2选择预订 to be changing 3确认取消 4验证序列 预订是 有效 （见BrValSeq） 5取消预订 6通知操作员 该操作是` 成功结束 序列保留无效 4 1显示适当的信息 4 2从1步重新插入运行 操作员取消操作 评论 3 1结束失败的用例 4 1保留的顺序必须是ricontrollat​​a 因为病人可以服用 取消预约以外的预约 持续 "
"17","改变anagrafica患者 它允许操作员进行更改 一个病人的anagrafica是 在门诊 它处理数据的修改 关于anagrafica a病人 运营商已被``认可 系统（请参阅UcValOp）患者是` 被系统认可（见 UcValPaz）和病人的年龄是` 在S I O里面 anagrafica数据患者 没有修改，留在 这是在执行之前 成功：病人的anagrafica是 妥善改变 操作员激活执行 改变anagrafica的服务 患者 1查看蒙版 进行编辑 anagrafica的 患者 2改变anagrafica of 患者 3确认更改 4验证操作员插入的数据 5记住 更新 6通知该操作 它完成了 成功 无效的数据集 4 1显示一条消息显示 数据被认为无效 4 2重新插入从1开始运行 用数据支持表单的字段 由用户插入 操作员取消功能 更改 3 1结束了用例的执行 failure 2 1患者的anagrafica的特征是` 以下数据：姓氏性别代码 出生地点的出生日期 地址的出生地 居住地址省邮政编码 额外的电话和笔记 注意：斜体是突出显示的数据 可选的包含不影响 正确完成操作 "
"18","患者注册表输入 它允许操作员输入 接触病人的anagrafica 第一次门诊 运营商有记录的兴趣 一位新患者的anagrafica 作为第一个联系人 手术后，需要一个 在预订参观之前 运营商已被``认可 系统（请参阅UcValOp）患者 发给S A R的表格 与关于anagrafica的部分 成功完成 S I O中的数据 不被修改 成功：病人的anagrafica是 在内存中正确维护和 仅存储在S I O中 第一次保留的结束 访问 操作员激活执行 预订服务的第一 访问 1查看蒙版 用于必要的输入 信息 2插入关于anagrafica的数据 患者 3确认输入 4验证插入的数据 由操作员 5建立和分配 医院卡 （见BrCreCar） 10第一次访问 无效的数据集 4 1显示一条消息显示 数据被认为无效 4 2从1步重新插入运行 用数据支持表单的字段 由操作员插入 操作员取消功能 插入 3 1结束了用例的执行 失败 2 1一个病人的anagrafica特点是` 以下数据：姓氏性别代码 出生地点的出生日期 地址的出生地 home province of residence address ZIP code 额外的电话和笔记 注意：斜体是突出显示的数据 可选的包含不影响 正确完成操作 "
"19","访问部分病人 它允许访问这个病人 通过使操作员能够 符合收到的一个或多个请求 由患者 运营商有兴趣访问该部分 病人为了 奴役从收到的请求 患者 运营商已被``认可 系统（请参阅UcValOp） 系统拒绝访问 病人部分 成功：运营商获得访问权限 部分，并使病人能够 满足从中收到的要求 患者 操作员激活执行 服务访问部分患者 包括1（有效患者） 2 View mask of 病人部分 操作员取消操作 访问病人会议 3 1结束失败的用例 "
