"id","content"
"31","Operator Login Scenario validation run The service was launched following the express request by the actor Operator The access to the screen 对系统的管理（例如 GUILogin) enter login and password and check the function The validation then passes control to the instance of GUILoginHandler which delegates to the instance of OperatoreManager 管理后者处理的任务 验证使用面板输入的数据 成功的运营商会收到通知 backward up the application of which requires GUILoginHandler to the instance of GUIPrincipaleHandler to enable access to Patient applicant and that object shall display the main form (for instance GUIPrincipale) This feature is was described by the sequence diagram of Fig 3 2 "
"32","Login failed validation Operator Scenario 这项服务是在明确要求之后发起的 由演员操作员访问屏幕 on the management of the system (for instance GUILogin) enter login and password and check the function The validation then passes control to the instance of GUILoginHandler which delegates to the instance of OperatoreManager the task of managing the latter deals with 验证使用面板输入的数据 The operator of the negative outcome is notified backward up to the instance of which shall GUILoginHandler to display an error message on mask GUILogin This feature is was described by 图3的序列图3 "
"33","Inserting anagrafica laboratory The service was launched following the express request 由演员操作员登录形成 main (for instance GUIPrincipale) and there select the function The laboratories certified management control then GUIPrincipaleHandler给代表哪个应用程序的实例 GUIAnagraficaLaboratorioHandler提供的任务 The service first step is to obtain a list of all Laboratories therefore control passes to the instance of LaboratorioManager通过它实验室的实例 检索列表并将其返回给应用程序 of GUIAnagraficaLaboratorioHandler Now that object shall display the list of laboratories received the mask on the management of database laboratories (for instance GUIAnagraficaLaboratorio) The Operator activates the function of the register inclusion of the laboratory inserts the data of a new outpatient and confirm the data control passes to the instance of the GUIAnagraficaLaboratorioHandler which delegation is to include a new laboratory The application of LaboratorioManager through The body of Laboratory to ensure the inclusion and saving data on the new lab passes the 接下来是GUIAnagraficaLaboratorioHandler deals with notification by the success of the 在屏幕上显示一条消息 to managing the laboratories (for instance GUIAnagraficaLaboratorio）此功能已被描述` through collaboration diagram of Fig 3 4 "
"34","Changing anagrafica laboratory The service was launched following the express request by the actor The Operator logs on to form 主（例如G​​UIPrincipale）并在那里选择功能 The laboratories certified management control then GUIPrincipaleHandler to the instance of the delegation which application GUIAnagraficaLaboratorioHandler to the task of providing the 服务的第一步是获取所有的列表 因此，实验室控制传递给实例 LaboratorioManager through which instances of Laboratory 检索列表并将其返回给应用程序 of GUIAnagraficaLaboratorioHandler Now that object 应显示收到的实验室名单 the mask on the management of database 实验室（例如GUIAnagraficaLaboratorio）运营商 Select from the laboratory to change the active Review the register function of the laboratory and control passes to the instance of the GUIAnagraficaLaboratorioHandler which delegates the task to collect data on the laboratory selected to the instance of LaboratorioManager The latter by the Laboratory of application shall recovery of supplying such data to the instance of GUIAnagraficaLaboratorioHandler which in turn is responsible for Their view on the mask GUIAnagraficaLaboratorio 此时，操作员确认所做的更改 control passes to the instance of GUIAnagraficaLaboratorioHandler The delegation which is to store the data in the laboratory 考虑通过实验室经理的申请 The body of laboratory provides data to the rescue altered passes control to the instance of GUIAnagraficaLaboratorioHandler which in turn deals with 通过查看通知成功 a special message on the screen on the management the register of laboratories (for instance GUIAnagraficaLaboratorio）此功能已被描述` through collaboration diagram of Fig 3 5 "
"35","Delete anagrafica doctor The service was launched following the express request 由演员操作员登录形成 main (for instance GUIPrincipale) and there select the function anagrafica医生管理控制 GUIPrincipaleHandler to the instance of the delegation which application GUIAnagraficaMedicoHandler to the task of managing the service 第一步是获得所有医生的名单 therefore control passes to the instance of the MedicoManager through which instances of Doctor retrieves the list and returns backward up to the instance of GUIAnagraficaMedicoHandler现在该对象应该 to display the list of doctors obtained on 掩盖了医生注册的管理 (instance of GUIAnagraficaMedico) The operator selects from your doctor to be eliminated and active function disposal of medical data of its monitoring and GUIAnagraficaMedicoHandler passes to the instance of the delegation which the task of finding data for selected medical The application of MedicoManager by the panel Doctor provides for recovery of such data will provide application GUIAnagraficaMedicoHandler反过来照顾他们 GUIAnagraficaMedico mask on display at this point 操作员确认所做的更改和控制通行证 GUIAnagraficaMedicoHandler的代表团 to eliminate the doctor selected to the instance of MedicoManager latter through the application of Doctor 提供并传递控制权的实例 GUIAnagraficaMedicoHandler which in turn deals with notify success by viewing a special message on the screen on the management 医生登记册（例如GUIAnagraficaMedico）这 feature is was described by the collaboration diagram Fig 3 of 6 "
"36","Record visit  This feature is has been described by collaboration diagrams of Fig 3 21 the main scenario: the 服务在显式请求之后启动 The actor part of the operator access to the mask main (for instance GUIPrincipale) and there select the function The management visits then passes control to the instance of GUIPrincipaleHandler which delegates to the instance of GUIVisitaHandler the task of providing the service The first step 是获取所有访问的列表 in outpatient therefore control passes to the instance of VisiteManager通过迭代过程是货物 所有访问的检索和每一步都是在 如下所示：通过VisiteManager找到该面板 The body of data on visits to a visit and then passes control to the instance of that EsamiManager provides through instances of Examination for finding all examinations on the same visit This list is passed GUIVisitaHandler将显示其实例 the visits made on the mask on the management visits (for instance GUIVisite) The Operator 选择功能访问位置插入数据 Visit the new and confirms control passes to the application GUIVisiteHandler的代表团即将进入 new visit to the instance of VisiteManager latter through Visit the panel and ensure the inclusion of rescue data on a new tour and return control application GUIVisitaHandler负责通知 success by viewing a message in the form of management visits (for instance GUIVisita) "
"37","输入检查 The service was launched following the express request by the actor The Operator logs on to form on the management of visits (for instance GUIVisita) Select from a visit to add a assessment and activates the function of inserting a new examination Control then to the instance of GUIVisitaHandler which delegates GUIEsameHandler to the instance of the task of providing the service The first step is to find information on the 访问操作员选择的控制通行证 通过应用程序的VisiteManager的应用程序 Visit the retrieves information on the visit selected and passes control to the instance of that EsamiManager 通过检查机构发现了一份包含该清单的清单 有关考试访问的信息列表是 GUIVisitaHandler returned to the instance of receiving the control and ensure display of the visit and 考试管理面具考试 (instance of GUIEsami) The operator inserts the data further examination and confirmation 在这一点上包含控制开关 GUIEsamiHandler to the instance of the delegation which is to enter a new examination of the application latter EsameManager through the application for review to ensure the inclusion and 保存数据以便进一步检查并通过控制 到GUIEsameHandler进行处理的实例 notify success by viewing a special message in the mask on the management examinations (for instance GUIEsame) This feature is was described by the collaboration diagrams of Fig 3 22 "
"38","Access section patient performed (by code tax) The service was launched following the express request 由演员操作员登录形成 on the management section of the patient (body of GUILoginPaziente) insert the tax code that Patient has made a request and select the function The validation then passes control to the instance of GUILoginPazienteHandler which delegates to the instance of PazienteManager the task of managing the service this growth deals to validate the data entered by using 病人的结果是身体 向后通知GUILoginPazienteHandler的实例 which requires the application of GUIPazienteHandler to enable access by the Section Patient 申请人和该对象应显示 主要形式（例如GUIPaziente）此功能是` been described by the sequence diagram of Fig 3 13 "
"39","Access section patient failed (by code Hospital Card) 这项服务是在明确要求之后发起的 由演员操作员登录形成 在患者的管理部分（身体 的GUILoginPaziente）插入医院卡的代码 Patient who has made a request and select the function validation control then the application of 代表实例的GUILoginPazienteHandler HospitalCardManager the task of managing the service The latter is responsible for validating the data entered by through the application of the Hospital Card fails the transaction is notified backward up to the instance of GUILoginPazienteHandler which shall display an error message on screen access (application of GUILoginPaziente) This feature has been described by ` The sequence diagram of Fig 3 14 "
"40","Changing age Patient  The service was launched following the express request by the actor The Operator logs on to form Patient's main section (for instance GUIPaziente) and there select the function for amending the register of Patient which made the request and then passes control GUIPazienteHandler to the instance of that delegation to the instance of GUIAnagraficaPazienteHandler the task of managing the service A Now the control passes to the instance of GUIAnagraficaPazienteHandler委托任务 retrieve patient data on the applicant to the instance of Paziente经理通过申请病人的信 provides for recovery of such data and provides them to the instance of GUIAnagraficaPazienteHandler which in turn takes care of them display on screen GUIAnagraficaPaziente 此时，操作员确认所做的更改 Control goes back to the instance of GUIAnagraficaPazienteHandler which delegated the task of 存储对数据所做的更改 患者关注这个PazienteManager的应用 by the panel shall rescue Patient Data 并在商店通过时进行修改 control of the application to which GUIAnagraficaPazienteHandler 轮到负责通知成功 by displaying a message on mask on managing the Patient （GUIAnagraficaPaziente的实例）这个特性是 described by the collaboration diagram of Fig 3 15 "
