"id","content"
"31","操作员登录场景验证运行 该服务是在明确要求后发起的 by the actor Operator The access to the screen 对系统的管理（例如 GUILogin) enter login and password and check the function The validation then passes control to the instance of GUILoginHandler which delegates to the instance of OperatoreManager 管理后者处理的任务 validate the data entered by using the panel 成功的运营商会收到通知 向后的应用程序需要GUILoginHandler to the instance of GUIPrincipaleHandler to enable access to 患者申请人和该对象应显示 the main form (for instance GUIPrincipale) This 特点是由序列图描述的 Fig 3 2 "
"32","登录验证操作员方案失败 这项服务是在明确要求之后发起的 by the actor Operator The access to the screen on the management of the system (for instance GUILogin）输入登录名和密码并检查功能 The validation then passes control to the instance of GUILoginHandler which delegates to the instance of OperatoreManager the task of managing the latter deals with 验证使用面板输入的数据 The operator of the negative outcome is notified 向后是GUILoginHandler的实例 to display an error message on 面罩GUILogin此功能被描述 图3的序列图3 "
"33","Inserting anagrafica laboratory The service was launched following the express request by the actor The Operator logs on to form 主（例如G​​UIPrincipale）并在那里选择功能 然后实验室认证管理控制 GUIPrincipaleHandler to the instance of the delegation which application GUIAnagraficaLaboratorioHandler to the task of providing the 服务的第一步是获取所有的列表 因此，实验室控制传递给实例 LaboratorioManager通过它实验室的实例 retrieves the list and return it backward up the application of GUIAnagraficaLaboratorioHandler Now that object 应显示收到的实验室名单 the mask on the management of database 实验室（例如GUIAnagraficaLaboratorio）运营商 activates the function of the register inclusion of the laboratory inserts the data of a new outpatient and confirm the data 控制权传递给GUIAnagraficaLaboratorioHandler的实例 该代表团将包括一个新的实验室 The application of LaboratorioManager through 实验室的主体，以确保包容和 saving data on the new lab passes the 接下来是GUIAnagraficaLaboratorioHandler 通过成功的方式处理通知 在屏幕上显示一条消息 to managing the laboratories (for instance GUIAnagraficaLaboratorio）此功能已被描述` through collaboration diagram of Fig 3 4 "
"34","Changing anagrafica laboratory 该服务是在明确要求后发起的 by the actor The Operator logs on to form 主（例如G​​UIPrincipale）并在那里选择功能 The laboratories certified management control then GUIPrincipaleHandler to the instance of the delegation which application GUIAnagraficaLaboratorioHandler to the task of providing the The service first step is to obtain a list of all 因此，实验室控制传递给实例 LaboratorioManager通过它实验室的实例 检索列表并将其返回给应用程序 of GUIAnagraficaLaboratorioHandler Now that object 应显示收到的实验室名单 数据库管理上的掩码 实验室（例如GUIAnagraficaLaboratorio）运营商 Select from the laboratory to change the active 审查实验室和登记册的登记功能 控制权传递给GUIAnagraficaLaboratorioHandler的实例 它委托任务收集数据 实验室被选为LaboratorioManager的实例 The latter by the Laboratory of application shall recovery of supplying such data to the instance of GUIAnagraficaLaboratorioHandler反过来负责 他们对面罩GUIAnagraficaLaboratorio的看法 At this point, the operator confirms the changes made and control passes to the instance of GUIAnagraficaLaboratorioHandler 将数据存储在实验室中的代表团 considered the application of LaboratorioManager latter through 实验室的主体为救援提供数据 将控制权转移给实例 GUIAnagraficaLaboratorioHandler which in turn deals with 通过查看通知成功 a special message on the screen on the management the register of laboratories (for instance GUIAnagraficaLaboratorio) This feature has been described ` through collaboration diagram of Fig 3 5 "
"35","删除注册表 该服务是在明确要求后发起的 by the actor The Operator logs on to form main (for instance GUIPrincipale) and there select the function anagrafica doctor management control then GUIPrincipaleHandler给代表哪个应用程序的实例 GUIAnagraficaMedicoHandler负责管理服务 The first step is to obtain a list of all doctors therefore control passes to the instance of the MedicoManager through which instances of Doctor retrieves the list and 向后返回到实例 GUIAnagraficaMedicoHandler Now that object shall to display the list of doctors obtained on 掩盖了医生注册的管理 （GUIAnagraficaMedico的实例）操作员选择 从你的医生被淘汰和主动功能 处理其监测和医疗数据 GUIAnagraficaMedicoHandler passes to the instance of the delegation which 查找选定医疗数据的任务 面板的MedicoManager应用程序 医生提供的恢复此类数据将提供应用程序 GUIAnagraficaMedicoHandler of which in turn takes care of them GUIAnagraficaMedico mask on display at this point Operator confirms the changes made and control passes GUIAnagraficaMedicoHandler to the instance of which the delegation 消除医生入选的实例 通过医生申请的医疗经理信 提供并传递控制权的实例 GUIAnagraficaMedicoHandler which in turn deals with notify success by viewing a special message on the screen on the management 医生登记册（例如GUIAnagraficaMedico）这 功能是由协作图来描述的 Fig 3 of 6 "
"36","记录访问  This feature is has been described by 图3的协作图21主要场景： service is started following the explicit request The actor part of the operator access to the mask 主（例如G​​UIPrincipale）并在那里选择功能 The management visits then passes control to the instance of GUIPrincipaleHandler which delegates to the instance of GUIVisitaHandler提供服务的任务第一步 is to obtain a list of all visits in outpatient therefore control passes to the instance of VisiteManager Through an iterative process are the goods retrieval of all visits and every step is made in as follows: the panel found through VisiteManager 关于访问和访问的数据正文 然后将控制传递给该EsamiManager的实例 通过考试实例提供所有的查找 同一次访问的考试通过此列表 GUIVisitaHandler to the instance of which shall display the visits made on the mask on the 管理访问（例如GUIVisite）运营商 选择功能访问位置插入数据 Visit the new and confirms control passes to the application GUIVisiteHandler of the delegation which is to enter the 通过VisiteManager的新实例访问 Visit the panel and ensure the inclusion of rescue 新巡视和返回控制应用程序的数据 GUIVisitaHandler of which in turn is responsible to notify 成功通过查看一个 消息形式的管理 访问（例如GUIVisita） "
"37","input examination 该服务是在明确要求后发起的 by the actor The Operator logs on to form 关于访问的管理（例如GUIVisita） Select from a visit to add a assessment and activates the function of inserting a new examination Control 然后到代表的GUIVisitaHandler的实例 GUIEsameHandler to the instance of the task of providing the service 第一步是找到有关信息 visit that the operator has selected therefore control passes 通过应用程序的VisiteManager的应用程序 访问访问的检索信息 选择并将控制权传递给该EsamiManager的实例 through the examination of bodies found a list containing the 有关考试访问的信息列表是 GUIVisitaHandler返回到接收实例 控制并确保访问的显示 examinations on the mask on the management of examinations （GUIEsami的例子） 操作员插入数据进一步检查和确认 在这一点上包含控制开关 GUIEsamiHandler到代表团的实例 enter a new examination of the application latter EsameManager through the application for review to ensure the inclusion and Saving data for further examination and passes control to the instance of GUIEsameHandler which in turn deals with 通过查看通知成功 a special message in the mask on the management examinations (for instance GUIEsame) This feature is was described by the collaboration diagrams of Fig 3 22 "
"38","Access section patient performed (by code tax) The service was launched following the express request by the actor The Operator logs on to form 在患者的管理部分（身体 GUILoginPaziente）插入Patient的税码 has made a request and select the function The validation then passes control to the instance of 代表实例的GUILoginPazienteHandler PazienteManager负责管理服务的增长 处理验证通过使用输入的数据 The body of the patient outcome is the notified backward up to the instance of GUILoginPazienteHandler 这需要使用GUIPazienteHandler来启用 由科病人访问 申请人和该对象应显示 main form (for instance GUIPaziente) This feature is ` 已经由图3的序列图13描述 "
"39","访问部分患者失败（通过代码 Hospital Card) 这项服务是在明确要求之后发起的 by the actor The Operator logs on to form 在患者的管理部分（身体 of GUILoginPaziente) insert the code from the Hospital Card Patient who has made a request and select the function 验证控制然后应用 代表实例的GUILoginPazienteHandler HospitalCardManager the task of managing the service 后者负责验证输入的数据 through the application of the Hospital Card fails the transaction is notified backward up to the instance of 应显示GUILoginPazienteHandler 屏幕访问（应用程序 of GUILoginPaziente) This feature has been described by ` The sequence diagram of Fig 3 14 "
"40","Changing age Patient  该服务是在明确要求后发起的 by the actor The Operator logs on to form Patient's main section (for instance GUIPaziente) and there select the function for amending the register of Patient which made the request and then passes control GUIPazienteHandler以该代表团的实例为例 GUIAnagraficaPazienteHandler管理服务的任务A 现在控制权传递给的实例 GUIAnagraficaPazienteHandler which delegated the task of 将申请人的患者数据检索到患者的实例 PazienteManager latter through the application of patient 提供这些数据的恢复并将它们提供给实例 GUIAnagraficaPazienteHandler which in turn takes care of them 在屏幕上显示GUIAnagraficaPaziente 此时，操作员确认所做的更改 Control goes back to the instance of GUIAnagraficaPazienteHandler委托任务 store the changes made to data from the 患者关注这个PazienteManager的应用 小组应通过营救患者数据 and modified when the store passes the control of the application to which GUIAnagraficaPazienteHandler 轮到负责通知成功 by displaying a message on 管理患者的面具 (instance of GUIAnagraficaPaziente) This feature is was described by the collaboration diagram of Fig 3 15 "
