"id","content"
"1","实验室数据录入 它允许操作员输入 the anagrafica of a laboratory 分析或任何数据的 表征 有兴趣进入的年龄 laboratory within the S I O 运营商已被``认可 System (See UcValOp) and has all the data that characterize the anagrafica of the laboratory The data in the S I O 不被修改 成功：实验室的anagrafica is properly inserted inside S我O 操作员激活执行 anagrafica输入服务 Laboratory 1查看蒙版 to enter information needed 2 Inserts data about the anagrafica of laboratory 3 Confirm placement 4验证输入的数据 通过 5 Stores data 6 Notify that the operation it is `finished with 成功 Data entered invalid 4 1显示一条消息显示 data deemed invalid 4 2 Reinserts running from 1 用数据支持表单的字段 Entered Operator cancels operation 3 1结束了用例的执行 failure 2 1实验室的anagrafica特点` 通过以下数据：名称增值税 地址城市省CAP地址 Additional telephone and Notes NB: In italics are highlighted data 可选的包含不影响 正确完成操作 "
"10","删除访问 它允许操作员删除一个 Visit previously recorded 运营商有意删除一个 Visit previously recorded 运营商已被``认可 系统（请参阅UcValOp）和访问 is registered in the S I O S I O中的数据 不被修改 成功：文件夹诊所病人 which was submitted to visit 淘汰更新 The operator activates the execution of service elimination of a visit 1查看列表 访问 按时间顺序排列 2 Select the visit to delete 3 Confirm the selection 4 View the mask for viewing of visit 5确认删除 6 Delete the visit and 与之相关的考试 通知操作员7 该操作是` concluded successfully 操作员取消操作 Review 3 1结束失败的用例 5 1 4 1 The mask will contain data on the visit selected so as to allow the operator to verify them in detail before proceeding 删除 "
"11","输入检查 It allows the operator to record results of a examination  supported by a patient required a visit 在门诊进行 The Operator's interest to enter a。支持的评论细节 患者 运营商已被``认可 System (See UcValOp) and the visit to 指的是考试必须已经完成 recorded in the S I O S I O中的数据 not be modified Success: The Folder Clinic Patient 认为考试更新了 操作员激活执行 input service  of data from an examination 1查看蒙版 to record 的考试 2 Input necessary data to 注册 of examination 3 Confirm input 4 Verify the data inserted 由操作员 5 Stores data confirm the elimination 6通知操作员 该操作是` concluded successfully 无效的数据集 4 1 Show an appropriate message 4 2 take back running from 1 step 用数据支持表单的字段 inserted by user Operator cancels the operation 注册 3 1结束失败的用例 4 1 The data required for registration of a 考虑的是：考试的类型 information relating to the laboratory where they 取得了结果的价值和 由医生进行的诊断评估 "
"12","Changing examination It allows the operator to change a 先前记录的考试 运营商对改变有兴趣 examination  previously recorded The Operator has been recognized by ` System (See UcValOp) examination is registered in the S I O and The Operator has received the results of 要改变 The Clinic of Folder 已经接受过`的病人 没有改变 Success: Information on examination to be updated within of the patient's Clinic Folder The operator activates the execution of service to modify an examination 1查看清单 在英国进行的测试 按时间顺序排列 2通过选择检查 更改 3确认您的选择 4查看蒙版 for the modification of a 检查 5 Change of data 6 Confirm Changes 7验证插入的数据 由操作员 记住8 更新 与运营商沟通9 that the operation was ` concluded successfully 无效的数据集 7 1 Show an appropriate message 7 2 take back running from 4 underpinned the fields of the form with data inserted by operator 操作员取消操作 评论 3 1结束失败的用例 6 1 4 1 The data required for registration of a 考虑的是：考试的类型 information relating to the laboratory where they 取得了结果的价值和 由医生进行的诊断评估 "
"13","删除考试 它允许操作员删除一个 Visit previously recorded The Operator's interest to delete a review previously recorded The Operator has been recognized by ` 系统（见UcValOp）和检查结果显示 在S I O注册 The data in the S I O 不被修改 成功：文件夹诊所病人 who had undergone to examination eliminated is updated The operator activates the execution of 服务取消考试 1查看清单 examinations conducted in 按时间顺序排列 2 Select the examination to change 3 Confirm your selection 4 View the mask 供观看 的 5确认共享 6 Delete the examination 通知操作员7 that the operation was ` concluded successfully 操作员取消操作 Review 3 1结束失败的用例 5 1 4 1面具将包含有关的信息 selected so as to allow the to monitor them in detail before proceeding 删除 "
"14","预订参观 It allows the operator to meet 请求预订服务 由一位非卧床患者制成 经营者对记录有兴趣 renting an outpatient service requested by a patient The Operator has been recognized by ` 系统（请参阅UcValOp）患者是` 被系统认可（见 UcValPaz) and has issued to 模块R S A正确完成 The data in the S I O 不被修改 成功：门诊服务 required is properly booked The operator activates the execution of 服务预订服务 Outpatient 1 首次访问  The Operator has 收到了一个请求 首次访问 一部分病人  Inserting anagrafica patient 2查看蒙版 for booking of service Outpatient 3 Select the type of visit 病人想要的 使 4插入动机的 请求 5确认插入的数据 6验证序列 Reservations are valid （见BrValSeq） Includes 7 (Select dates available) 8确认您的预订 9存储数据 通知操作员10 that the operation was ` concluded successfully 序列保留无效 6 1 Show an appropriate message 6 2重新插入步骤2中的执行 Operator cancels the operation 预订 5 1结束失败的用例 8 1 9 1 For a first visit has shown to this point that will be saved even the personal data In addition, the patient always in the case of a Before visiting the system will 在医院查看并打印该卡片 patient "
"15","Changing reservation It allows the operator to meet request to change a reservation a service by Outpatient 改变病人的意思是 将日期转换为日期 下一个 The Operator has an interest in changing the 租用门诊服务 先前由患者请求 运营商已被``认可 系统（请参阅UcValOp）患者是` been recognized by the system (See UcValPaz）和其中的保留 要求修正是`这个 in the S I O The data in the S I O not be modified 成功：保留是 successfully slipped a date Next The operator activates the execution of 服务改变预订 1 View the list of 预订 Patient 2选择预订 要改变 3 Confirm  selection 4查看蒙版 改变 预订 5包括（选择日期 available) 6确认更改 7验证序列 Reservations is valid （见BrValSeq） 记住8 更新 通知操作员10 that the operation was ` concluded successfully Sequence reservations invalid 7 1 System: Show an appropriate message 7 2系统：从4步恢复活力 操作员取消操作 Review 3 1 ends the use case with failure 6 1 7 1 The sequence of reservations must be ricontrollata because the patient may take the 编辑不同的预订 since last "
"16","Cancel Reservation It allows the operator to meet 要求取消一项 renting an outpatient service by a patient 运营商有权取消 reservation an outpatient ambulatorial service previously requested by a patient The Operator has been recognized by ` 系统（请参阅UcValOp）患者是` 被系统认可（见 UcValPaz) and the reservation of which requires the cancellation is `this in the S I O The data in the S I O 不被修改 Success: The reservation is 明确废止 操作员激活执行 服务取消了 预订 1 View the list of Reservations for the 患者 2 Select the reservation 正在改变 3确认取消 4验证序列 预订是 valid （见BrValSeq） 5 Cancel Reservation 6通知操作员 该操作是` concluded successfully Sequence reservations invalid 4 1显示适当的信息 4 2 Reinserts running from 1 step 操作员取消操作 Review 3 1结束失败的用例 4 1 The sequence of reservations must be ricontrollata 因为病人可以服用 取消预约以外的预约 last "
"17","改变anagrafica患者 它允许操作员进行更改 一个病人的anagrafica是 在门诊 It deals with the modification of data about anagrafica a Patient The Operator has been recognized by ` 系统（请参阅UcValOp）患者是` been recognized by the system (See UcValPaz）和病人的年龄是` 在S I O里面 The anagrafica data Patient 没有修改，留在 这是在执行之前 Success: The anagrafica of the patient is properly changed 操作员激活执行 改变anagrafica的服务 患者 1 View the mask for editing anagrafica的 患者 2 Cgange the anagrafica of Patient 3 Confirm Changes 4验证操作员插入的数据 5记住 updates 6 Notify that the operation it is `finished with 成功 Invalid data set 4 1显示一条消息显示 数据被认为无效 4 2 Reinserts running from 1 用数据支持表单的字段 由用户插入 Operator cancels function change 3 1结束了用例的执行 failure 2 1患者的anagrafica的特征是` following data: name surname sex code Tax date of birth place of birth 地址的出生地 home province of residence address ZIP code Additional telephone and Notes 注意：斜体是突出显示的数据 Optional whose inclusion does not affect on the correct completion of the operation "
"18","患者注册表输入 它允许操作员输入 接触病人的anagrafica for the first time the outpatient The Operator has an interest in record the anagrafica of a new patient in 作为第一个联系人 手术后，需要一个 Before booking for a Visit 运营商已被``认可 系统（请参阅UcValOp）患者 发给S A R的表格 with the section about anagrafica successfully completed The data in the S I O not be modified Success: The anagrafica of the patient is correctly maintained in memory and 仅存储在S I O中 第一次保留的结束 访问 The operator activates the execution of 预订服务的第一 Visit 1查看蒙版 用于必要的输入 信息 2插入关于anagrafica的数据 Patient 3 Confirm input 4 Verify the data inserted 由操作员 5建立和分配 Hospital Card （见BrCreCar） 10第一次访问 Invalid data set 4 1 Display a message showing the data deemed invalid 4 2从1步重新插入运行 underpinned the fields of the form with data 由操作员插入 Operator cancels function 插入 3 1 ends the execution of use case with failure 2 1一个病人的anagrafica特点是` following data: name surname sex code Tax date of birth place of birth 地址的出生地 居住地址省邮政编码 Additional telephone and Notes NB: In italics are highlighted data Optional whose inclusion does not affect 正确完成操作 "
"19","访问部分病人 It allows access to this patient by enabling the operator to 符合收到的一个或多个请求 由患者 运营商有兴趣访问该部分 病人为了 奴役从收到的请求 患者 The Operator has been recognized by ` 系统（请参阅UcValOp） The system denies access to 病人部分 成功：运营商获得访问权限 section and enabled the patient to meet the requests received from Patient The operator activates the execution of service access to section patient 包括1（有效患者） 2 View mask of 病人部分 Operator cancels the operation access to patient session 3 1 ends the use case with failure "
"2","改变anagrafica实验室 它允许操作员进行更改 the anagrafica of a laboratory analysis 它处理数据的修改 关于实验室的anagrafica 分析 The Operator has been recognized by System (See UcValOp) and anagrafica Laboratory is inside the I S O 阿格拉菲卡的数据 laboratory are not changed: remain in the state this first 的 成功：实验室的anagrafica 正确修改 The operator activates the execution of Service changing of the anagrafica of 实验室 1 View the list of 实验室 in the S I O 2 Select the laboratory  Which change the anagrafica 3确认您的选择 4查看蒙版 for editing anagrafica的 laboratory 5改变 实验室 确认更改6 7验证操作员插入的数据 8 Remember the 更新 9通知该操作 它完成了 成功 Data entered invalid 7 1 Display a message showing the data deemed invalid 7 2 Reinserts running from 4 underpinned the fields of the form with data Entered 操作员取消操作 3 1结束了用例的执行 6 1失败 5 1一个实验室的anagrafica特点` by the following data: name VAT address city province CAP addresses 额外的电话和笔记 NB: In italics are highlighted data Optional whose inclusion does not affect on the proper completion of "
"20","Validation patient He works to perform the functions 认证一个必要的 Patient Has an interest in validating the patient to access to the section relating to his information The Operator has been recognized by ` System (See UcValOp) The patient must 向操作员提供医院或卡 它的税码 病人不认识 系统 成功：病人被认可 系统操作员并访问其系统 部分 运营商积极执行a 取决于具体 patient 1 View the mask 用于验证 患者 2 input the code of 医院卡 3 Confirm validation 4验证代码 Card's Hospital identifies a patient 在S I O内 5 Get information Patient 6在内存中传输 Patient data Validation through tax code 2 1注入税码 Patient 2 2重新插入从步骤3开始的运行 操作员取消功能 validation 3 1结束了用例的执行 failure 登录失败 4 1 Show appropriate message 4 2重新插入步骤2的执行 "
"21","显示诊所文件夹 允许患者查看 Clinic folder own folder using the 具体地点流离失所 的门诊病人 他有兴趣访问你的 文件夹诊所 `The patient has been recognized by 系统 (See UcAccTB) 病人获得 显示信息 contained in their clinic folder The patient activates the execution of 服务显示文件夹 诊所 1访问数据库和 检索信息 on the folder 临床病人 2 View details Patient and the list of visits in chronological order and 病理 Patient displays details visit 2 1 Select a visit from the list and 需要查看细节 2 2访问数据库并检索 选择访问的细节 2 3显示含有的面罩 访问的细节 病人决定打印 夹自己的诊所 2 1 Start printing the folder Clinical 2 2生成报告并将其发送到 打印机 Patient decides to print details of a visit 2 3 1 Start printing the details of 访问 2 3 2生成报告并将其发送到 Printer 2 1每次访问都列出日期 进行调查的医生的名字和 reason for the visit 2 3 for each visit lists the date the name of the doctor who made the visit reason for the visit and accused by illnesses patient history made by the doctor 诊断测试规定的治疗 (giving medicines and time of recruitment) 他们需要altres报告值 任何观察都是有用的 during the visit (eg heartbeat blood pressure values of n number of dioptres found etc) For examinations biological and / or instrumental once these have been made are given the 有关实验室的信息 made and the values of the results of each examination and diagnostic evaluation made by doctor "
"22","显示预订 Allows a patient of view 预订利润清单 使用适当的位置 流离失所的门诊病人 他有兴趣进入 their reservations profits `病人已被确认 系统 (See UcAccTB) 病人获得 显示其列表 Reservations 病人激活执行 service displaying the their reservations 1访问数据库和 retrieves information 在保留 Patient information useful 2查看清单 bookings the patient in order 实足 病人决定打印清单 reservations 2 1 Start printing the list of Reservations 2 2 generates the report and sends it to Printer 每次预约2 1列出日期 time type of access and why visit "
"23","Show anagrafica 允许患者查看 他们的anagrafica数据使用 specific locations displaced of the outpatient 他有兴趣访问你的 注册表信息 `病人已被确认 system (See UcAccTB) The patient obtains 显示他们的数据 注册处 The patient activates the execution of service display their 个人资料 1 Access to the database and 检索信息 about anagrafica Patient 2 View 个人信息 患者 病人决定打印 Information displayed 2 1开始打印清单 预订 2 2 generates the report and sends it to Printer 2 1 The age of a patient is characterized by ` 以下数据：姓氏性别代码 出生地点的出生日期 province of birth place of address home province of residence address ZIP code 额外的电话和笔记 "
"24","接入盒塔 Allows the patient to access a locations of internally displaced of the outpatient He's Interest to log on to see your information The patient must be in possession of 医院卡 病人不认识 系统 Success: The patient is recognized by ` system and is authorized to have access to 他的部分 Patient access to one of the locations 流离失所的门诊病人 包括1（有效患者） 2找到 Information patients 3在内存中传输 患者数据 4查看蒙版 root of a Box 塔 "
"25","验证患者 他努力执行这些功能 necessary to authenticate an patient it's Interest to log on to see your information The patient must be in possession of Hospital Card The patient is not recognized ` 系统 成功：病人被认可 系统和访问其部分 病人进入Box Tower 1查看蒙版 for the operation 登录 2输入代码 Hospital Card and the code PIN 3 Confirm validation 4 Verify that the couple （医院卡密码） 识别病人 within S I O 患者取消功能 验证 3 1 ends the execution of use case with failure 验证失败 4 1 Show appropriate message 4 2从1步重新插入运行 "
"26","报告预订 It allows the operator to have a report on reservation 运营商有兴趣拥有一个 完成保留的报告 The Operator has been recognized by ` System (See UcValOp) The operator activates the execution of service report reservation 1查看蒙版 用于查看保留报告 2 Select the time gap 3选择类型 信息摘要 4 Confirm selection 5 Access to the database and 在...中找到 需要培训 6查看 获得的信息 Operator decides to print 信息 6 1开始打印信息 displayed 6 2生成报告并将其发送到 打印机 Operator cancels the operation 4 1结束失败的用例 3 1操作员可以“访问以下内容 摘要信息： 对于你想要的特定患者 know the sequence of bookings in a given period or throughout the period where it was in contact with the clinic specifying the dates of appointments and 参观的类型; for a specific date you want a list of all reservations made "
