"id","content"
"31","操作员登录场景验证运行 该服务是在明确要求后发起的 by the actor Operator The access to the screen 对系统的管理（例如 GUILogin）输入登录名和密码并检查功能 The validation then passes control to the instance of GUILoginHandler委托给OperatoreManager的实例 管理后者处理的任务 validate the data entered by using the panel 成功的运营商会收到通知 向后的应用程序需要GUILoginHandler to the instance of GUIPrincipaleHandler to enable access to 患者申请人和该对象应显示 the main form (for instance GUIPrincipale) This 特点是由序列图描述的 图3 2 "
"32","登录验证操作员方案失败 这项服务是在明确要求之后发起的 by the actor Operator The access to the screen on the management of the system (for instance GUILogin）输入登录名和密码并检查功能 验证然后将控制传递给实例 GUILoginHandler which delegates to the instance of OperatoreManager 管理后者处理的任务 validate the data entered by using the panel 通知负面结果的操作员 向后是GUILoginHandler的实例 在上显示错误消息 面罩GUILogin此功能被描述 sequence diagram of Fig 3 3 "
"33","插入anagrafica实验室 该服务是在明确要求后发起的 由演员操作员登录形成 主（例如G​​UIPrincipale）并在那里选择功能 然后实验室认证管理控制 GUIPrincipaleHandler给代表哪个应用程序的实例 GUIAnagraficaLaboratorioHandler提供的任务 服务的第一步是获取所有的列表 因此，实验室控制传递给实例 LaboratorioManager通过它实验室的实例 检索列表并将其返回给应用程序 GUIAnagraficaLaboratorioHandler现在，该对象 应显示收到的实验室名单 the mask on the management of database 实验室（例如GUIAnagraficaLaboratorio）运营商 activates the function of the register inclusion of the laboratory 插入新门诊的数据并确认数据 control passes to the instance of the GUIAnagraficaLaboratorioHandler which delegation is to include a new laboratory LaboratorioManager的应用程序通过 The body of Laboratory to ensure the inclusion and 在新实验室保存数据通过了 Subsequent GUIAnagraficaLaboratorioHandler which in turn 通过成功的方式处理通知 displaying a message on the screen 管理实验室（例如 GUIAnagraficaLaboratorio) This feature has been described ` through collaboration diagram of Fig 3 4 "
"34","改变anagrafica实验室 该服务是在明确要求后发起的 由演员操作员登录形成 main (for instance GUIPrincipale) and there select the function 然后实验室认证管理控制 GUIPrincipaleHandler给代表哪个应用程序的实例 GUIAnagraficaLaboratorioHandler提供的任务 服务的第一步是获取所有的列表 因此，实验室控制传递给实例 LaboratorioManager通过它实验室的实例 检索列表并将其返回给应用程序 of GUIAnagraficaLaboratorioHandler Now that object 应显示收到的实验室名单 数据库管理上的掩码 实验室（例如GUIAnagraficaLaboratorio）运营商 Select from the laboratory to change the active 审查实验室和登记册的登记功能 控制权传递给GUIAnagraficaLaboratorioHandler的实例 它委托任务收集数据 实验室被选为LaboratorioManager的实例 The latter by the Laboratory of application shall 恢复提供这种数据的实例 GUIAnagraficaLaboratorioHandler反过来负责 他们对面罩GUIAnagraficaLaboratorio的看法 此时，操作员确认所做的更改 control passes to the instance of GUIAnagraficaLaboratorioHandler 将数据存储在实验室中的代表团 考虑通过实验室经理的申请 实验室的主体为救援提供数据 altered passes control to the instance of GUIAnagraficaLaboratorioHandler which in turn deals with notify success by viewing a special message on the screen on the management 实验室的登记簿（例如 GUIAnagraficaLaboratorio) This feature has been described ` through collaboration diagram of Fig 3 5 "
"35","删除注册表 该服务是在明确要求后发起的 由演员操作员登录形成 主（例如G​​UIPrincipale）并在那里选择功能 anagrafica doctor management control then GUIPrincipaleHandler给代表哪个应用程序的实例 GUIAnagraficaMedicoHandler负责管理服务 第一步是获得所有医生的名单 因此控制传递给MedicoManager的实例 医生通过哪些实例检索列表和 returns backward up to the instance of GUIAnagraficaMedicoHandler Now that object shall to display the list of doctors obtained on 掩盖了医生注册的管理 （GUIAnagraficaMedico的实例）操作员选择 从你的医生被淘汰和主动功能 disposal of medical data of its monitoring and GUIAnagraficaMedicoHandler passes to the instance of the delegation which 查找选定医疗数据的任务 面板的MedicoManager应用程序 医生提供的恢复此类数据将提供应用程序 GUIAnagraficaMedicoHandler反过来照顾他们 GUIAnagraficaMedico mask on display at this point Operator confirms the changes made and control passes GUIAnagraficaMedicoHandler的代表团 消除医生入选的实例 MedicoManager latter through the application of Doctor 提供并传递控制权的实例 GUIAnagraficaMedicoHandler反过来处理 通过查看通知成功 a special message on the screen on the management the register of doctors (for instance GUIAnagraficaMedico) This 功能是由协作图来描述的 图3的6 "
"36","Record visit  此功能已被描述 collaboration diagrams of Fig 3 21 the main scenario: the 服务在显式请求之后启动 操作员的演员部分访问掩码 主（例如G​​UIPrincipale）并在那里选择功能 管理访问然后将控制传递给实例 GUIPrincipaleHandler代表的实例 GUIVisitaHandler提供服务的任务第一步 是获取所有访问的列表 在门诊病人因此控制传递到的实例 VisiteManager Through an iterative process are the goods 所有访问的检索和每一步都是在 如下所示：通过VisiteManager找到该面板 关于访问和访问的数据正文 then passes control to the instance of that EsamiManager 通过考试实例提供所有的查找 同一次访问的考试通过此列表 GUIVisitaHandler将显示其实例 the visits made on the mask on the management visits (for instance GUIVisite) The Operator select the function visiting placement insert data Visit the new and confirms control passes to the application GUIVisiteHandler of the delegation which is to enter the 通过VisiteManager的新实例访问 访问面板，并确保包括救援 data on a new tour and return control application GUIVisitaHandler负责通知 成功通过查看一个 消息形式的管理 访问（例如GUIVisita） "
"37","input examination 该服务是在明确要求后发起的 由演员操作员登录形成 关于访问的管理（例如GUIVisita） 从访问中选择添加评估和 激活插入新检查控件的功能 然后到代表的GUIVisitaHandler的实例 GUIEsameHandler提供服务任务的实例 第一步是找到有关信息 访问操作员选择的控制通行证 通过应用程序的VisiteManager的应用程序 访问访问的检索信息 selected and passes control to the instance of that EsamiManager 通过检查机构发现了一份包含该清单的清单 有关考试访问的信息列表是 GUIVisitaHandler返回到接收实例 控制并确保访问的显示 examinations on the mask on the management of examinations (instance of GUIEsami) The operator inserts the data further examination and confirmation 在这一点上包含控制开关 GUIEsamiHandler到代表团的实例 进入申请信Esame Manager的新考试 through the application for review to ensure the inclusion and 保存数据以便进一步检查并通过控制 to the instance of GUIEsameHandler which in turn deals with 通过查看通知成功 a special message in the mask on the management 考试（例如GUIEsame）这个功能是 described by the collaboration diagrams of Fig 3 22 "
"38","Access section patient performed (by code tax) 该服务是在明确要求后发起的 by the actor The Operator logs on to form 在患者的管理部分（身体 GUILoginPaziente）插入Patient的税码 已提出请求并选择功能 验证然后将控制传递给实例 代表实例的GUILoginPazienteHandler PazienteManager the task of managing the service this growth 处理验证通过使用输入的数据 病人的结果是身体 向后通知GUILoginPazienteHandler的实例 which requires the application of GUIPazienteHandler to enable 由科病人访问 申请人和该对象应显示 main form (for instance GUIPaziente) This feature is ` 已经由图3的序列图13描述 "
"39","访问部分患者失败（通过代码 医院卡） 这项服务是在明确要求之后发起的 由演员操作员登录形成 on the management section of the patient (body 的GUILoginPaziente）插入医院卡的代码 已提出请求并选择功能的患者 验证控制然后应用 代表实例的GUILoginPazienteHandler HospitalCardManager管理服务的任务 后者负责验证输入的数据 through the application of the Hospital Card fails the transaction is notified backward up to the instance of GUILoginPazienteHandler which shall display an error message on screen access (application of GUILoginPaziente) This feature has been described by ` 图3的序列图14 "
"40","Changing age Patient  The service was launched following the express request by the actor The Operator logs on to form 病人的主要部分（例如GUIPaziente）和那里 选择修改患者注册的功能 提出请求并通过控制 GUIPazienteHandler以该代表团的实例为例 GUIAnagraficaPazienteHandler管理服务的任务A 现在控制权传递给的实例 GUIAnagraficaPazienteHandler委托任务 retrieve patient data on the applicant to the instance of Paziente经理通过申请病人的信 提供这些数据的恢复并将它们提供给实例 GUIAnagraficaPazienteHandler反过来照顾他们 在屏幕上显示GUIAnagraficaPaziente 此时，操作员确认所做的更改 Control goes back to the instance of GUIAnagraficaPazienteHandler委托任务 store the changes made to data from the 患者关注这个PazienteManager的应用 小组应通过营救患者数据 并在商店通过时进行修改 控制GUIAnagraficaPazienteHandler的应用程序 turn is responsible to notify the success of by displaying a message on 管理患者的面具 （GUIAnagraficaPaziente的实例）这个特性是 由图3 15的协作图描述 "
