"id","content"
"114","GUILogin类日期：18/09/2003 版： 0 01 000 说明制作引导患者的面罩 包含医院卡的代码 and PIN Attributes Name Access Description 私人btnAnnulla按钮用于返回 由面具实施 GUISfondo 用于删除私人btnCancella按钮 输入的最后一位数字 panelKeys 用于确认的私人btnEgui按钮 数据 专用面板显示面板用于查看 codes inserted through the panelKeys 包含键盘的专用面板键面板 数字用于插入 他的医院卡的代码 和你的密码 方法 Signature showLoginError () Public Access Description Show an error message when 在验证病人的过程中没有 be successful 签名秀（）公共访问 Description View mask 签名登录（）公共访问 说明管理由患者生成的事件 插入卡和PIN后开始医院 validation procedure 签名注销（）公共访问 说明管理由患者生成的事件 放弃系统 "
"115","Class GUIPrincipale Date: 18/09/2003 Version: 0 01 000 描述制作主要形式 Easy Clinic2003 Box Tower这个表格是 指导患者选择的任务 information to be displayed 属性 名称访问说明 私人btnAnagrafica按钮用于访问 个人详情部分 私人btnCartellaClin按钮用于访问 ica部分文件夹诊所 私人btn Prenotazioni按钮用于访问 Reservations section 私人btnUscita按钮用于离开 应用 方法 签名秀（）公共访问 Description View mask Signature abilitaAccesso () Public Access 说明管理过程时生成的事件 validation ends with the success 然后启用患者 签名cartellaClinica（）公共访问 Description Manages the event generated when the patient obtained access click Folder Clinic to access your folder 诊所 Signature datiPaziente () Public Access 说明管理患者发生的事件 获得访问权后点击按钮数据 查看其数据的详细信息 details 签名保留（）公共访问 说明管理患者发生的事件 获得访问权限点击按钮 预订看保留 其中设置 "
"116","GUIAnagrafica类日期：18/09/2003 Version: 0 01 000 说明使用掩码来显示 详细的anagrafica数据 患者 Attributes 名称访问说明 Private btnRitorna button used to return to 面膜GUIPrincipale Private panelDati panel containing all the data aagrafica在病人身上 方法 Signature visualizzaAnagrafica（）公共访问 说明管理查看anagrafica数据 大师患者 签名getAnagrafica（）公共访问 It gets the description of anagrafica patient data that 登录 "
"117","班级GUIPrenotazioni日期：18/09/2003 版： 0 01 000 Description Make the mask used for 显示保留 由患者 Attributes Name Access Description Private btnRitorna button used to return 掩盖GUIPrincipale Private gridElenco Grid in which 只有保留 meet the search criteria 由患者设置 Private listaAppuntament list containing all Patient预订 包含所有对象的专用panelParametri面板 为患者提供可能性 为研究设定参数 预订：开始日期 search and filtering type visit 方法 签名visualizzaPrenotazioni（）公共访问 说明过滤并显示预订 listaAppuntamenti根据所选择的标准 Patient and displays the results in gridElenco 签名获得Prenotazioni（）公共访问权限 说明获取预订列表 由患者 "
"118","GUICartellaClinica类日期：18/09/2003 版： 0 01 000 Description Make the mask used for viewing the clinic folder of 患者 Attributes 名称访问说明 用于显示私人btnDettagli按钮 details of the visit selected Private btnRitorna button that allows you to return 主要形式是GUIPrincipale 包含anagrafica数据的专用panelDatiAnagraf面板 ici Patient Private panelElencoVisit panel containing a grid in 和什么出现访问 病人声称 方法 签名visualizzaDatiPaziente（）公共访问 请参阅顶部的说明 mask the anagrafica data of patient Signature visualizzaElencoVisite () Public Access 说明查看格栅（panelDatiAnagrafici） 包含Patient支付的访问 签名getCartellaClinica（）公共访问 获取患者临床文件夹的描述 签名detailsVisita（）公共访问 Description Manages the event generated by the patient when 决定查看访问的详细信息 点击细节中的按钮 由GUICartellaClinica实施的面具 "
"119","GUIVisita类日期：18/09/2003 Version: 0 01 000 内容提要访问时制作面具 offers the opportunity to view patient 访问的详细数据 属性 名称访问说明 私人btn下一个按钮用于查看 the subsequent examination of the Visit concerned 私人btnPrev按钮用于查看 之前的考试 有关的访问 Private btnRitorna button used to return to the form of clinic folder (GUICartellaClinica) 包含数据的私人小组达拉斯小组 Patient进行了一项评估 包含所有数据的专用panelDatiVisita面板 参观 方法 签名创建（）公共访问 Description Manufacturer of Class 签名销毁（）公共访问 类驱逐舰的描述 签名getDettagliVisita（）公共访问 说明获取访问的详细信息 "
"120","Class GUILogin Date: 16/09/2003 版： 0 01 000 Description Make the mask that guides Operator during the validation 属性 名称访问说明 私人btnAnnulla按钮用于结束 the implementation of Easy Clinic 2003 操作者 用于确认的私人btnEgui按钮 数据 包含盒子的私人panelDati面板 运营商进入的文本 login 方法 签名showLoginError（）公共访问 说明如果显示错误消息 在验证过程中 is not successful 签名登录（）公共访问 Description Manages the event generated when the patient 开始验证过程 签名注销（）公共访问 Description Manages the event when the operator leaves 系统 "
"121","Class GUIPrincipale日期：18/09/2003 版： 0 01 000 描述制作主要形式 Easy Clinic2003 Box Tower这个表格是 task of guiding the patient in the choice of 要显示的信息 Attributes 名称访问说明 私人btnAnagrafica按钮用于访问 Anagrafica section 私人btnCartellaClin按钮用于访问 ica section Folder Clinic 私人btn Prenotazioni按钮用于访问 预订部分 Private btnUscita button used to leave 应用 方法 名称显示（）公共访问 说明查看蒙版 Signature abilitaAccesso () Public Access 说明管理过程时生成的事件 验证进展顺利 签名实验室（）公共访问 说明管理操作员生成的事件 access to the section devoted to the laboratories 签名管理（）公共访问 Description Manages the event generated when the Operator 访问管理部分 of the outpatient 签名医生（）公共访问 说明管理操作员生成的事件 访问管理部分 关于门诊医生的数据 Signature primaVisita () Public Access 说明管理操作员生成的事件 首先启动预约程序 visit 签名旅游（）公共访问 Description Manages the event generated when the Operator 访问管理部分 访问 签名保留（）公共访问 说明管理操作员生成的事件 Reservations access to the section to have a 报告他们 "
"122","GUIAnagrafica类日期：16/09/2003 版： 0 01 000 描述抽象类用于定义 GUIAnagraficaLaboratorio类和 GUIAnagraficaMadico 属性 名称访问说明 私人btnElimina按钮，允许您启动 删除程序 实验室的anagrafica 医生 Private btnModifica button that allows you to start 更改anagrafica的程序 a laboratory or doctor Private btnNuovo button that allows you to start procedure for input a 实验室或医生 Private panelDati panel containing all the data 关于他们的年龄 检查 Methods 签名notificaSuccesso（）公共访问 Description Displays a message to notify the 开展的手术取得成功 by operator "
"123","Class GUIAnagraficaLaboratorio Date: 16/09/2003 版： 0 01 000 说明在管理上制作蒙版 the anagrafica of laboratories 属性 名称访问说明 私有网格包含信息的ElencoLaborat列表 gold key laboratories registered 在S I O内 方法 Signature visualizzaDatiLaboratorio () Public Access 说明查看实验室的详细信息 在panelDati中选择 签名visualizzaElencoLaboratori（）公共访问 说明查看已注册实验室的列表 在S I O中 签名gestione Anagrafica（）公共访问 它描述了所有信息的检索 组织面具所必需的 implemented by GUIAnagraficaLaboratorio  "
