"id","content"
"31","Operator Login Scenario validation run 该服务是在明确要求后发起的 by the actor Operator The access to the screen on the management of the system (for instance GUILogin) enter login and password and check the function The validation then passes control to the instance of GUILoginHandler委托给OperatoreManager的实例 管理后者处理的任务 验证使用面板输入的数据 The successful operator is notified of a backward up the application of which requires GUILoginHandler 到GUIPrincipaleHandler的实例来启用访问 患者申请人和该对象应显示 the main form (for instance GUIPrincipale) This feature is was described by the sequence diagram of Fig 3 2 "
"32","Login failed validation Operator Scenario 这项服务是在明确要求之后发起的 by the actor Operator The access to the screen on the management of the system (for instance GUILogin) enter login and password and check the function 验证然后将控制传递给实例 GUILoginHandler委托给OperatoreManager的实例 管理后者处理的任务 validate the data entered by using the panel The operator of the negative outcome is notified backward up to the instance of which shall GUILoginHandler 在上显示错误消息 mask GUILogin This feature is was described by sequence diagram of Fig 3 3 "
"33","Inserting anagrafica laboratory The service was launched following the express request by the actor The Operator logs on to form main (for instance GUIPrincipale) and there select the function The laboratories certified management control then GUIPrincipaleHandler to the instance of the delegation which application GUIAnagraficaLaboratorioHandler提供的任务 The service first step is to obtain a list of all Laboratories therefore control passes to the instance of LaboratorioManager through which instances of Laboratory 检索列表并将其返回给应用程序 of GUIAnagraficaLaboratorioHandler Now that object 应显示收到的实验室名单 数据库管理上的掩码 实验室（例如GUIAnagraficaLaboratorio）运营商 activates the function of the register inclusion of the laboratory 插入新门诊的数据并确认数据 控制权传递给GUIAnagraficaLaboratorioHandler的实例 which delegation is to include a new laboratory LaboratorioManager的应用程序通过 实验室的主体，以确保包容和 saving data on the new lab passes the Subsequent GUIAnagraficaLaboratorioHandler which in turn deals with notification by the success of the displaying a message on the screen 管理实验室（例如 GUIAnagraficaLaboratorio) This feature has been described ` 通过图3的协作图4 "
"34","Changing anagrafica laboratory The service was launched following the express request by the actor The Operator logs on to form main (for instance GUIPrincipale) and there select the function The laboratories certified management control then GUIPrincipaleHandler to the instance of the delegation which application GUIAnagraficaLaboratorioHandler to the task of providing the The service first step is to obtain a list of all Laboratories therefore control passes to the instance of LaboratorioManager通过它实验室的实例 retrieves the list and return it backward up the application GUIAnagraficaLaboratorioHandler现在，该对象 应显示收到的实验室名单 the mask on the management of database 实验室（例如GUIAnagraficaLaboratorio）运营商 Select from the laboratory to change the active 审查实验室和登记册的登记功能 控制权传递给GUIAnagraficaLaboratorioHandler的实例 which delegates the task to collect data on the laboratory selected to the instance of LaboratorioManager 后者由实验室申请 恢复提供这种数据的实例 GUIAnagraficaLaboratorioHandler反过来负责 Their view on the mask GUIAnagraficaLaboratorio At this point, the operator confirms the changes made and 控制传递给GUIAnagraficaLaboratorioHandler的实例 将数据存储在实验室中的代表团 considered the application of LaboratorioManager latter through The body of laboratory provides data to the rescue altered passes control to the instance of GUIAnagraficaLaboratorioHandler反过来处理 notify success by viewing 管理屏幕上的特殊消息 the register of laboratories (for instance GUIAnagraficaLaboratorio）此功能已被描述` through collaboration diagram of Fig 3 5 "
"35","删除注册表 The service was launched following the express request 由演员操作员登录形成 main (for instance GUIPrincipale) and there select the function anagrafica doctor management control then GUIPrincipaleHandler to the instance of the delegation which application GUIAnagraficaMedicoHandler to the task of managing the service 第一步是获得所有医生的名单 因此控制传递给MedicoManager的实例 医生通过哪些实例检索列表和 returns backward up to the instance of GUIAnagraficaMedicoHandler Now that object shall 显示获得的医生名单 mask on the management of the registration of doctors （GUIAnagraficaMedico的实例）操作员选择 从你的医生被淘汰和主动功能 disposal of medical data of its monitoring and GUIAnagraficaMedicoHandler passes to the instance of the delegation which the task of finding data for selected medical The application of MedicoManager by the panel Doctor provides for recovery of such data will provide application GUIAnagraficaMedicoHandler of which in turn takes care of them GUIAnagraficaMedico mask on display at this point Operator confirms the changes made and control passes GUIAnagraficaMedicoHandler to the instance of which the delegation to eliminate the doctor selected to the instance of 通过医生申请的医疗经理信 提供并传递控制权的实例 GUIAnagraficaMedicoHandler反过来处理 notify success by viewing a special message on the screen on the management 医生登记册（例如GUIAnagraficaMedico）这 feature is was described by the collaboration diagram 图3的6 "
"36","Record visit  此功能已被描述 collaboration diagrams of Fig 3 21 the main scenario: the 服务在显式请求之后启动 操作员的演员部分访问掩码 main (for instance GUIPrincipale) and there select the function 管理访问然后将控制传递给实例 GUIPrincipaleHandler代表的实例 GUIVisitaHandler the task of providing the service The first step 是获取所有访问的列表 in outpatient therefore control passes to the instance of VisiteManager通过迭代过程是货物 retrieval of all visits and every step is made in 如下所示：通过VisiteManager找到该面板 The body of data on visits to a visit and then passes control to the instance of that EsamiManager provides through instances of Examination for finding all examinations on the same visit This list is passed GUIVisitaHandler to the instance of which shall display the visits made on the mask on the 管理访问（例如GUIVisite）运营商 select the function visiting placement insert data 访问新的并确认应用程序的控制通行证 GUIVisiteHandler of the delegation which is to enter the new visit to the instance of VisiteManager latter through Visit the panel and ensure the inclusion of rescue data on a new tour and return control application GUIVisitaHandler of which in turn is responsible to notify 成功通过查看一个 message in the form of management visits (for instance GUIVisita) "
"37","输入检查 The service was launched following the express request by the actor The Operator logs on to form on the management of visits (for instance GUIVisita) Select from a visit to add a assessment and 激活插入新检查控件的功能 then to the instance of GUIVisitaHandler which delegates GUIEsameHandler提供服务任务的实例 The first step is to find information on the visit that the operator has selected therefore control passes 通过应用程序的VisiteManager的应用程序 Visit the retrieves information on the visit 选择并将控制权传递给该EsamiManager的实例 通过检查机构发现了一份包含该清单的清单 information relating to the examinations visit The list is GUIVisitaHandler返回到接收实例 control and ensure display of the visit and examinations on the mask on the management of examinations (instance of GUIEsami) 操作员插入数据进一步检查和确认 the inclusion of the same at this point the control switches GUIEsamiHandler to the instance of the delegation which is to 进入申请信Esame Manager的新考试 通过申请审查，以确保包容和 保存数据以便进一步检查并通过控制 to the instance of GUIEsameHandler which in turn deals with notify success by viewing a special message in the mask on the management examinations (for instance GUIEsame) This feature is was 由图3的协作图22描述 "
"38","Access section patient performed (by code 税） The service was launched following the express request 由演员操作员登录形成 在患者的管理部分（身体 of GUILoginPaziente) insert the tax code that Patient 已提出请求并选择功能 The validation then passes control to the instance of GUILoginPazienteHandler which delegates to the instance of PazienteManager the task of managing the service this growth deals to validate the data entered by using 病人的结果是身体 向后通知GUILoginPazienteHandler的实例 which requires the application of GUIPazienteHandler to enable 由科病人访问 applicant and that object shall display main form (for instance GUIPaziente) This feature is ` been described by the sequence diagram of Fig 3 13 "
"39","Access section patient failed (by code Hospital Card) 这项服务是在明确要求之后发起的 由演员操作员登录形成 on the management section of the patient (body 的GUILoginPaziente）插入医院卡的代码 Patient who has made a request and select the function validation control then the application of GUILoginPazienteHandler which delegates to the instance of HospitalCardManager the task of managing the service The latter is responsible for validating the data entered by through the application of the Hospital Card fails the transaction is notified backward up to the instance of GUILoginPazienteHandler which shall display 屏幕访问（应用程序 GUILoginPaziente）这个特性已经被``描述了 图3的序列图14 "
"40","改变年龄患者  The service was launched following the express request 由演员操作员登录形成 病人的主要部分（例如GUIPaziente）和那里 select the function for amending the register of Patient 提出请求并通过控制 GUIPazienteHandler以该代表团的实例为例 GUIAnagraficaPazienteHandler管理服务的任务A 现在控制权传递给的实例 GUIAnagraficaPazienteHandler which delegated the task of 将申请人的患者数据检索到患者的实例 PazienteManager latter through the application of patient provides for recovery of such data and provides them to the instance of GUIAnagraficaPazienteHandler反过来照顾他们 display on screen GUIAnagraficaPaziente At this point, the operator confirms the changes made and Control goes back to the instance of GUIAnagraficaPazienteHandler which delegated the task of 存储对数据所做的更改 Patient concerned the application of this PazienteManager by the panel shall rescue Patient Data and modified when the store passes the control of the application to which GUIAnagraficaPazienteHandler turn is responsible to notify the success of by displaying a message on 管理患者的面具 (instance of GUIAnagraficaPaziente) This feature is was described by the collaboration diagram of Fig 3 15 "
